time/fps,reward/info_exist_reward,reward/grasp_reward,train/std,reward/static_reward,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,reward/goal_reward,time/time_elapsed,reward/approach_reward,train/actor_target_loss,train/ent_coef_loss,train/critic_aux_loss,train/actor_aux_loss,train/actor_loss,train/target_weight,train/ent_coef,train/aux_weight,train/learning_rate,train/critic_loss,train/n_updates,train/critic_target_loss
43,3.0,0.0,0.02857537940144539,0.0,162400,0.0,100.0,1620,346.88882,0.0,3726,3.8777479343128225,0.017003216955345124,2.756877724546939,0.18093880079686642,0.12964889546856284,-122.42267894744873,85.07630225817854,0.007194404402980581,85.07630225817854,0.0003,22.04460299015045,20224,0.03535112613462843
43,,,0.02857537940144539,,162400,0.0,100.0,1624,346.88882,,3726,,,,,,,,,,,,,
43,2.64,0.0,0.028587963432073593,0.0,163200,0.0,100.0,1628,347.75836,0.0,3740,4.078874025347597,0.017400284734321758,4.436467386549339,0.18477190425619483,0.12964885961264372,-122.68552958965302,85.07630225817854,0.007250778282468673,85.07630225817854,0.0003,22.823332220315933,20288,0.03541250282432884
43,,,0.028587963432073593,,163200,0.0,100.0,1632,347.75836,,3740,,,,,,,,,,,,,
43,3.0,0.0,0.028615370392799377,0.0,164000,0.0,100.0,1636,348.86868,0.0,3763,3.989995046807455,0.01526633343019057,3.4520117265637964,0.18132113059982657,0.12905106029938906,-123.38389992713928,85.07630225817854,0.007410813515889458,85.07630225817854,0.0003,21.68150967359543,20416,0.033551131549756974
43,,,0.028615370392799377,,164000,0.0,100.0,1640,348.86868,,3763,,,,,,,,,,,,,
43,2.61,0.0,0.028627866879105568,0.0,164800,0.0,100.0,1644,347.30286,0.0,3776,4.025058389485605,0.016597823792835698,3.3416141849011183,0.18010581866838038,0.129332818207331,-123.54321730136871,85.07630225817854,0.007465852169843856,85.07630225817854,0.0003,21.902488440275192,20480,0.034718119975877926
43,,,0.028627866879105568,,164800,0.0,100.0,1648,347.30286,,3776,,,,,,,,,,,,,
43,3.0,0.0,0.02865399420261383,0.0,165600,0.0,100.0,1652,350.1508,0.0,3800,4.323724472518165,0.017828973126597703,4.522151933982968,0.1830069946590811,0.13038662751205266,-123.89992022514343,85.07630225817854,0.007609668493387289,85.07630225817854,0.0003,22.006754338741302,20608,0.03407625088584609
43,,,0.02865399420261383,,165600,0.0,100.0,1656,350.1508,,3800,,,,,,,,,,,,,
43,3.0,0.0,0.02867237664759159,0.0,166400,0.0,100.0,1660,351.18524,0.0,3813,3.9875929128795606,0.01523985355743207,6.456976210465655,0.1800419830251485,0.12879154761321843,-124.21973538398743,85.07630225817854,0.007699161775235552,85.07630225817854,0.0003,21.708527207374573,20672,0.0354699848103337
43,,,0.02867237664759159,,166400,0.0,100.0,1664,351.18524,,3813,,,,,,,,,,,,,
43,2.61,0.0,0.028704211115837097,0.0,167200,0.0,100.0,1668,350.48044,0.0,3836,4.012424536609404,0.017105052378610708,4.167280233465135,0.17899560346268117,0.1304551634239033,-124.54170560836792,85.07630225817854,0.007863596547394991,85.07630225817854,0.0003,21.784337878227234,20800,0.03420387030928396
43,,,0.028704211115837097,,167200,0.0,100.0,1672,350.48044,,3836,,,,,,,,,,,,,
43,3.0,0.0,0.028738703578710556,0.0,168000,0.0,100.0,1676,351.47308,0.0,3859,4.51666218014163,0.017538361891638488,3.5431377021595836,0.1816401060204953,0.1364693121286109,-124.74174571037292,85.07630225817854,0.008017003565328196,85.07630225817854,0.0003,22.01849776506424,20928,0.03323967781034298
43,,,0.028738703578710556,,168000,0.0,100.0,1680,351.47308,,3859,,,,,,,,,,,,,
43,3.0,0.0,0.028750168159604073,0.0,168800,0.0,100.0,1684,351.5885,0.0,3872,4.135714252890912,0.018535488648922183,3.356602167710662,0.1811888471711427,0.14206011383794248,-124.55772125720978,85.07630225817854,0.00807953170442488,85.07630225817854,0.0003,21.665304869413376,20992,0.03419137260061689
43,,,0.028750168159604073,,168800,0.0,100.0,1688,351.5885,,3872,,,,,,,,,,,,,
43,3.0,0.36,0.028783658519387245,0.0,169600,0.0,100.0,1692,351.77216,0.09080086768904465,3895,4.213353019745884,0.017263837842619978,4.888606605120003,0.17728149332106113,0.1281517962925136,-126.33096373081207,85.07630225817854,0.008199938325560652,85.07630225817854,0.0003,21.53840535879135,21120,0.03520928113721311
43,,,0.028783658519387245,,169600,0.0,100.0,1696,351.77216,,3895,,,,,,,,,,,,,
43,3.0,0.0,0.028803149238228798,0.0,170400,0.0,100.0,1700,352.35394,0.0,3910,4.062761593443884,0.016781585305579938,4.4432476467918605,0.18155190907418728,0.12978080566972494,-126.25330531597137,85.07630225817854,0.008274754349258728,85.07630225817854,0.0003,22.24626585841179,21184,0.03534586445312016
43,,,0.028803149238228798,,170400,0.0,100.0,1704,352.35394,,3910,,,,,,,,,,,,,
43,3.0,0.0,0.028845660388469696,0.0,171200,0.0,100.0,1708,352.34317,0.0,3933,4.334242934179137,0.016230060944508296,4.836442913394421,0.18107907148078084,0.1290910932002589,-127.14134192466736,85.07630225817854,0.00846781574364286,85.07630225817854,0.0003,21.55239686369896,21312,0.03253531621885486
43,,,0.028845660388469696,,171200,0.0,100.0,1712,352.34317,,3933,,,,,,,,,,,,,
43,2.64,0.0,0.02886178530752659,0.0,172000,0.0,100.0,1716,353.04874,0.0,3947,3.916278743788726,0.01635141890437808,3.9795299428515136,0.1781784922350198,0.12800228549167514,-127.44863390922546,85.07630225817854,0.008541647519450635,85.07630225817854,0.0003,21.563385158777237,21376,0.0329809951945208
43,,,0.02886178530752659,,172000,0.0,100.0,1720,353.04874,,3947,,,,,,,,,,,,,
43,2.73,0.0,0.02889806590974331,0.0,172800,0.0,100.0,1724,353.0322,0.0,3970,4.50646127359594,0.016748619455029257,3.6207224510144442,0.1804526192136109,0.1309413075214252,-127.66401588916779,85.07630225817854,0.008712909315363504,85.07630225817854,0.0003,21.60754296183586,21504,0.03359688803902827
43,,,0.02889806590974331,,172800,0.0,100.0,1728,353.0322,,3970,,,,,,,,,,,,,
43,2.61,0.0,0.028935521841049194,0.0,173600,0.0,100.0,1732,351.667,0.0,3992,4.0510861654836985,0.01538843433081638,5.102704552933574,0.17843991587869823,0.12934766907710582,-128.42204427719116,85.07630225817854,0.008882563692168333,85.07630225817854,0.0003,21.404404193162918,21632,0.03351847577141598
43,,,0.028935521841049194,,173600,0.0,100.0,1736,351.667,,3992,,,,,,,,,,,,,
43,2.61,0.0,0.028959836810827255,0.0,174400,0.0,100.0,1740,351.93304,0.0,4006,4.168507777735547,0.01702864233084256,6.091306182323024,0.17957276781089604,0.13182434474583715,-128.2205924987793,85.07630225817854,0.008980720725958236,85.07630225817854,0.0003,21.831920742988586,21696,0.034530525183072314
43,,,0.028959836810827255,,174400,0.0,100.0,1744,351.93304,,4006,,,,,,,,,,,,,
43,3.0,0.0,0.028999241068959236,0.0,175200,0.0,100.0,1748,352.55594,0.0,4029,4.537779853241809,0.016475442178489175,5.899513554293662,0.17894322657957673,0.12838475836906582,-129.2521197795868,85.07630225817854,0.009189793185214512,85.07630225817854,0.0003,21.31232511997223,21824,0.031651386962039396
43,,,0.028999241068959236,,175200,0.0,100.0,1752,352.55594,,4029,,,,,,,,,,,,,
43,3.0,0.0,0.029025178402662277,0.0,176000,0.0,100.0,1756,351.60104,0.0,4042,4.239648613371288,0.01592853118199855,7.659886845387518,0.1782423162367195,0.12627400434575975,-129.69749796390533,85.07630225817854,0.00931998148735147,85.07630225817854,0.0003,21.462300837039948,21888,0.0338136360514909
43,,,0.029025178402662277,,176000,0.0,100.0,1760,351.60104,,4042,,,,,,,,,,,,,
43,2.97,0.0,0.029070289805531502,0.0,176800,0.0,100.0,1764,351.47604,0.0,4065,4.08737663143492,0.017705352322082035,5.106958171818405,0.17851657141000032,0.1255544334417209,-130.05269980430603,85.07630225817854,0.009580389349139296,85.07630225817854,0.0003,21.550951778888702,22016,0.03256075063836761
43,,,0.029070289805531502,,176800,0.0,100.0,1768,351.47604,,4065,,,,,,,,,,,,,
43,2.61,0.0,0.029091309756040573,0.0,177600,0.0,100.0,1772,352.74646,0.0,4078,4.019623570116833,0.017888812522869557,4.5634592470596544,0.18069013091735542,0.12736145535018295,-130.19734358787537,85.07630225817854,0.009671900465036742,85.07630225817854,0.0003,21.96446067094803,22080,0.03371754876570776
43,,,0.029091309756040573,,177600,0.0,100.0,1776,352.74646,,4078,,,,,,,,,,,,,
43,3.0,0.0,0.029142508283257484,0.0,178400,0.0,100.0,1780,353.77676,0.0,4101,4.502013098521292,0.018165348723414354,6.766437293030322,0.17611292633228004,0.12751856970135123,-130.5481779575348,85.07630225817854,0.009906218911055475,85.07630225817854,0.0003,21.651369482278824,22208,0.032694710622308776
43,,,0.029142508283257484,,178400,0.0,100.0,1784,353.77676,,4101,,,,,,,,,,,,,
43,3.0,0.0,0.029167726635932922,0.0,179200,0.0,100.0,1788,353.58652,0.0,4114,4.687519289048988,0.01879346313944552,6.166647826321423,0.1757369958795607,0.12612570880446583,-130.95244789123535,85.07630225817854,0.010038515465566888,85.07630225817854,0.0003,21.258903354406357,22272,0.03173315545427613
43,,,0.029167726635932922,,179200,0.0,100.0,1792,353.58652,,4114,,,,,,,,,,,,,
43,3.0,0.0,0.029216542840003967,0.0,180000,0.0,100.0,1796,352.95895,0.0,4137,4.264223159274357,0.016197002158151008,5.8142739264294505,0.17514464841224253,0.12461699650157243,-131.8737165927887,85.07630225817854,0.010262385461828671,85.07630225817854,0.0003,21.11983236670494,22400,0.032598077406873927
43,,,0.029216542840003967,,180000,0.0,100.0,1800,352.95895,,4137,,,,,,,,,,,,,
43,2.67,0.0,0.029263338074088097,0.0,180800,0.0,100.0,1804,350.73663,0.0,4161,3.8468876552504683,0.016547758488741238,6.181692399084568,0.1764983965549618,0.12399335589725524,-132.605712890625,83.37477621301498,0.010482683370355517,83.37477621301498,0.0003,20.941455632448196,22528,0.032290778384776786
43,,,0.029263338074088097,,180800,0.0,100.0,1808,350.73663,,4161,,,,,,,,,,,,,
43,3.0,0.0,0.02929086983203888,0.0,181600,0.0,100.0,1812,351.13254,0.0,4175,4.63117170529139,0.01739344593079295,5.922676634509116,0.19218092923983932,0.12725667236372828,-132.52608180046082,83.37477621301498,0.01062901469413191,83.37477621301498,0.0003,22.673243403434753,22592,0.032334233372239396
43,,,0.02929086983203888,,181600,0.0,100.0,1816,351.13254,,4175,,,,,,,,,,,,,
43,3.0,0.0,0.029342081397771835,0.0,182400,0.0,100.0,1820,350.97668,0.0,4198,4.082555408638275,0.015462885290617123,5.145054039545357,0.17702767765149474,0.1253674440085888,-133.31468558311462,83.37477621301498,0.010869807243579999,83.37477621301498,0.0003,20.832185000181198,22720,0.031181754340650514
43,,,0.029342081397771835,,182400,0.0,100.0,1824,350.97668,,4198,,,,,,,,,,,,,
43,3.0,0.0,0.02936827391386032,0.0,183200,0.0,100.0,1828,351.6271,0.0,4211,4.411396616308943,0.015769728051964194,4.419421929633245,0.18430491932667792,0.12486830307170749,-133.82210659980774,83.37477621301498,0.010982439271174371,83.37477621301498,0.0003,22.19025418162346,22784,0.032712616928620264
43,,,0.02936827391386032,,183200,0.0,100.0,1832,351.6271,,4211,,,,,,,,,,,,,
43,3.0,0.0,0.029423853382468224,0.0,184000,0.0,100.0,1836,351.54306,0.0,4234,4.265888178684328,0.014880609131068923,5.050331017700955,0.1742894754279405,0.12259621894918382,-134.42041087150574,83.37477621301498,0.011203051413758658,83.37477621301498,0.0003,20.48523259162903,22912,0.031231759552611038
43,,,0.029423853382468224,,184000,0.0,100.0,1840,351.54306,,4234,,,,,,,,,,,,,
43,2.97,0.0,0.029449451714754105,0.0,184800,0.0,100.0,1844,351.1425,0.0,4248,4.095385872053043,0.016313759006152395,5.213469069451094,0.17406094213947654,0.12438985693734139,-134.62768602371216,83.37477621301498,0.01131048536626622,83.37477621301498,0.0003,20.39165335893631,22976,0.031955305516021326
43,,,0.029449451714754105,,184800,0.0,100.0,1848,351.1425,,4248,,,,,,,,,,,,,
43,3.0,0.0,0.029505841434001923,0.0,185600,0.0,100.0,1852,352.0527,0.0,4272,4.730847346151208,0.015589819966407958,5.249146598391235,0.1772464574314654,0.12388349429238588,-135.05409479141235,83.37477621301498,0.011579536512726918,83.37477621301498,0.0003,20.796266615390778,23104,0.030760974303120747
43,,,0.029505841434001923,,185600,0.0,100.0,1856,352.0527,,4272,,,,,,,,,,,,,
43,3.0,0.0,0.029560700058937073,0.0,186400,0.0,100.0,1860,353.24835,0.0,4295,4.605441090800981,0.01479034913063515,3.498361906968057,0.17150093824602664,0.11913774150889367,-135.90714287757874,83.37477621301498,0.011867164677823894,83.37477621301498,0.0003,20.27424082159996,23232,0.03121315230964683
43,,,0.029560700058937073,,186400,0.0,100.0,1864,353.24835,,4295,,,,,,,,,,,,,
43,3.0,0.0,0.029586046934127808,0.0,187200,0.0,100.0,1868,351.90015,0.0,4308,3.728656576395379,0.014993701086496003,4.251995860598981,0.1712507598567754,0.12231904384680092,-135.92982602119446,83.37477621301498,0.011956412578001618,83.37477621301498,0.0003,20.283509105443954,23296,0.031378207670059055
43,,,0.029586046934127808,,187200,0.0,100.0,1872,351.90015,,4308,,,,,,,,,,,,,
43,3.0,0.0,0.029638513922691345,0.0,188000,0.0,100.0,1876,352.80707,0.0,4331,4.562450186412279,0.016049226542236283,3.9053212460130453,0.1708673699758947,0.12275835033506155,-136.15759944915771,83.37477621301498,0.012173319861176424,83.37477621301498,0.0003,20.498919516801834,23424,0.030418788635870442
43,,,0.029638513922691345,,188000,0.0,100.0,1880,352.80707,,4331,,,,,,,,,,,,,
43,3.0,0.0,0.029665634036064148,0.0,188800,0.0,100.0,1884,352.0099,0.0,4345,4.349359825611672,0.01586410086019896,4.4401345467194915,0.17330793594010174,0.12450616469141096,-136.48320174217224,83.37477621301498,0.012288329322473146,83.37477621301498,0.0003,20.20275780558586,23488,0.03120500870863907
43,,,0.029665634036064148,,188800,0.0,100.0,1888,352.0099,,4345,,,,,,,,,,,,,
43,3.0,0.0,0.029724247753620148,0.0,189600,0.0,100.0,1892,352.13,0.0,4369,4.5381677056421275,0.015074547685799189,2.217133694794029,0.1704179081134498,0.1215562648139894,-137.25236988067627,83.37477621301498,0.012491643181419931,83.37477621301498,0.0003,19.87807047367096,23616,0.029137945995898917
43,,,0.029724247753620148,,189600,0.0,100.0,1896,352.13,,4369,,,,,,,,,,,,,
43,3.0,0.0,0.029751872643828392,0.0,190400,0.0,100.0,1900,354.45862,0.0,4383,4.778496766535075,0.014536701462930068,3.952701452188194,0.16886107274331152,0.11924076196737587,-137.6463975906372,83.37477621301498,0.012559442839119583,83.37477621301498,0.0003,19.698166638612747,23680,0.029197571391705424
43,,,0.029751872643828392,,190400,0.0,100.0,1904,354.45862,,4383,,,,,,,,,,,,,
43,3.0,0.0,0.0298130102455616,0.0,191200,0.0,100.0,1908,356.4866,0.0,4405,4.5277181616796485,0.014776780313695781,4.798533316701651,0.17022761492989957,0.11990611895453185,-138.12025094032288,83.37477621301498,0.012822079006582499,83.37477621301498,0.0003,19.86383032798767,23808,0.029715796292293817
43,,,0.0298130102455616,,191200,0.0,100.0,1912,356.4866,,4405,,,,,,,,,,,,,
43,2.64,0.0,0.02984006330370903,0.0,192000,0.0,100.0,1916,355.5426,0.0,4418,4.151239373597797,0.014566417572495993,4.260205250699073,0.16845480422489345,0.11889913387130946,-138.23899006843567,83.37477621301498,0.012960895241121762,83.37477621301498,0.0003,19.59004181623459,23872,0.02944634191226214
43,,,0.02984006330370903,,192000,0.0,100.0,1920,355.5426,,4418,,,,,,,,,,,,,
43,3.0,0.0,0.029893014580011368,0.0,192800,0.0,100.0,1924,357.33118,0.0,4443,4.582124274851549,0.015667854400817305,3.78496829373762,0.1663484398741275,0.1222472736844793,-138.36883211135864,83.37477621301498,0.013175288419006392,83.37477621301498,0.0003,19.607359409332275,24000,0.02970187074970454
43,,,0.029893014580011368,,192800,0.0,100.0,1928,357.33118,,4443,,,,,,,,,,,,,
43,2.64,0.0,0.029957657679915428,0.0,193600,0.0,100.0,1932,357.06943,0.0,4466,4.207144440338566,0.015393891466374043,5.266948125790805,0.16840174049139023,0.11957110126968473,-139.13985896110535,83.37477621301498,0.013446164230117574,83.37477621301498,0.0003,19.7232603430748,24128,0.030505533766699955
43,,,0.029957657679915428,,193600,0.0,100.0,1936,357.06943,,4466,,,,,,,,,,,,,
43,3.0,0.0,0.02998480759561062,0.0,194400,0.0,100.0,1940,358.25674,0.0,4480,4.363620661189587,0.014611226535635069,1.7828670924063772,0.1667934583965689,0.11706644762307405,-139.7467451095581,83.37477621301498,0.013553309298004024,83.37477621301498,0.0003,19.48819527029991,24192,0.029642185021657497
43,,,0.02998480759561062,,194400,0.0,100.0,1944,358.25674,,4480,,,,,,,,,,,,,
43,3.0,0.0,0.030043940991163254,0.0,195200,0.0,100.0,1948,358.53836,0.0,4504,4.517368344394438,0.014373576719663106,2.2995771998539567,0.1688493387773633,0.11948253226000816,-139.987065076828,83.37477621301498,0.013746039825491607,83.37477621301498,0.0003,19.638729006052017,24320,0.030483491194900125
43,,,0.030043940991163254,,195200,0.0,100.0,1952,358.53836,,4504,,,,,,,,,,,,,
43,3.0,0.0,0.030071813613176346,0.0,196000,0.0,100.0,1956,356.43936,0.0,4517,3.675571236644347,0.01452078967122361,1.9231574593577534,0.1656485649291426,0.11737883219029754,-140.36130356788635,83.37477621301498,0.013815047510433942,83.37477621301498,0.0003,19.323474794626236,24384,0.030450274964096025
43,,,0.030071813613176346,,196000,0.0,100.0,1960,356.43936,,4517,,,,,,,,,,,,,
43,3.0,0.0,0.03013228252530098,0.0,196800,0.0,100.0,1964,357.35492,0.0,4541,4.566652230194318,0.014547101789503358,2.0215044543147087,0.16953990701586008,0.12092956039123237,-140.4249472618103,83.37477621301498,0.013939409647719003,83.37477621301498,0.0003,19.455386251211166,24512,0.028866525884950534
43,,,0.03013228252530098,,196800,0.0,100.0,1968,357.35492,,4541,,,,,,,,,,,,,
43,2.61,0.0,0.03016323409974575,0.0,197600,0.0,100.0,1972,357.13754,0.0,4555,4.210084910997792,0.01314708347490523,2.075375928543508,0.16910003824159503,0.11921118025202304,-140.92936968803406,83.37477621301498,0.014000899755046703,83.37477621301498,0.0003,19.450368404388428,24576,0.02784145961049944
43,,,0.03016323409974575,,197600,0.0,100.0,1976,357.13754,,4555,,,,,,,,,,,,,
43,3.0,0.0,0.03022346831858158,0.0,198400,0.0,100.0,1980,356.58673,0.0,4578,4.224928669999727,0.014277362104621716,0.8168415017426014,0.1675689925905317,0.11879079381469637,-141.15279412269592,83.37477621301498,0.014155267737805843,83.37477621301498,0.0003,19.540975004434586,24704,0.02970412143622525
43,,,0.03022346831858158,,198400,0.0,100.0,1984,356.58673,,4578,,,,,,,,,,,,,
43,3.0,0.0,0.03028259612619877,0.0,199200,0.0,100.0,1988,356.76865,0.0,4601,4.200599821817561,0.013482115828082897,2.3636837620288134,0.16671277000568807,0.11758008715696633,-141.88096261024475,83.37477621301498,0.014278588554589078,83.37477621301498,0.0003,19.137928247451782,24832,0.027699590107658878
43,,,0.03028259612619877,,199200,0.0,100.0,1992,356.76865,,4601,,,,,,,,,,,,,
43,3.0,0.0,0.03031327947974205,0.0,200000,0.0,100.0,1996,355.57654,0.0,4615,4.295336939221579,0.013094562440528534,1.4298405724111944,0.16609654831700027,0.11903875309508294,-142.09392666816711,83.37477621301498,0.014337204687763005,83.37477621301498,0.0003,18.941028118133545,24896,0.027940662199398503
43,,,0.03031327947974205,,200000,0.0,100.0,2000,355.57654,,4615,,,,,,,,,,,,,
43,3.0,0.0,0.03037204220890999,0.0,200800,0.0,100.0,2004,355.25436,0.0,4638,4.481207332937963,0.013678704417543486,1.0217342434916645,0.16639174823649228,0.11730227631051093,-142.7526433467865,81.70728068875466,0.014416196368983947,81.70728068875466,0.0003,18.7111097574234,25024,0.027099444370833226
43,,,0.03037204220890999,,200800,0.0,100.0,2008,355.25436,,4638,,,,,,,,,,,,,
43,3.0,0.0,0.03040013276040554,0.0,201600,0.0,100.0,2012,354.71527,0.0,4652,4.3351844021672745,0.013214939259341918,0.015405148500576615,0.1646268628537655,0.11547947046346962,-143.02168989181519,81.70728068875466,0.014429949602345005,81.70728068875466,0.0003,18.384209632873535,25088,0.026799789629876614
43,,,0.03040013276040554,,201600,0.0,100.0,2016,354.71527,,4652,,,,,,,,,,,,,
43,3.0,0.0,0.03045365773141384,0.0,202400,0.0,100.0,2020,355.05624,0.0,4676,4.074492950694878,0.014449752852669917,-0.5721318863797933,0.17286949511617422,0.1177887279773131,-142.941899061203,81.70728068875466,0.014413408818654716,81.70728068875466,0.0003,19.258687436580658,25216,0.027702695777406916
43,,,0.03045365773141384,,202400,0.0,100.0,2024,355.05624,,4676,,,,,,,,,,,,,
43,2.79,0.0,0.03047923743724823,0.0,203200,0.0,100.0,2028,354.647,0.0,4689,4.310845765857204,0.013699938557692803,-0.4826579166110605,0.16613517864607275,0.11962545197457075,-143.1757824420929,81.70728068875466,0.014395001271623187,81.70728068875466,0.0003,18.63138023018837,25280,0.027079832943854854
43,,,0.03047923743724823,,203200,0.0,100.0,2032,354.647,,4689,,,,,,,,,,,,,
43,3.0,0.0,0.0305283572524786,0.0,204000,0.0,100.0,2036,353.6339,0.0,4712,4.214081203853229,0.01418368928716518,-3.024226333014667,0.1617618582677096,0.11827541748061776,-143.6743245124817,81.70728068875466,0.014341068264911883,81.70728068875466,0.0003,18.20007473230362,25408,0.02658970994525589
43,,,0.0305283572524786,,204000,0.0,100.0,2040,353.6339,,4712,,,,,,,,,,,,,
43,3.0,0.0,0.0305540282279253,0.0,204800,0.0,100.0,2044,354.39886,0.0,4725,4.605290749984834,0.013980675306811463,0.15754831419326365,0.16739517264068127,0.11954180151224136,-143.90425086021423,81.70728068875466,0.014254014517064206,81.70728068875466,0.0003,19.005108296871185,25472,0.027458886994281784
43,,,0.0305540282279253,,204800,0.0,100.0,2048,354.39886,,4725,,,,,,,,,,,,,
43,3.0,0.0,0.030604412779211998,0.0,205600,0.0,100.0,2052,354.47757,0.0,4748,4.357082778446175,0.014211985115252901,-0.9329188214614987,0.1639747789595276,0.11666711396537721,-144.38343048095703,81.70728068875466,0.014173960851621814,81.70728068875466,0.0003,18.343332558870316,25600,0.026313151029171422
43,,,0.030604412779211998,,205600,0.0,100.0,2056,354.47757,,4748,,,,,,,,,,,,,
43,3.0,0.0,0.030649591237306595,0.0,206400,0.0,100.0,2060,354.23615,0.0,4771,4.4065200390865575,0.014830185929895379,-2.274733148398809,0.1646441591437906,0.117810731055215,-144.66835737228394,81.70728068875466,0.014025921278516762,81.70728068875466,0.0003,18.451917067170143,25728,0.02879193428088911
43,,,0.030649591237306595,,206400,0.0,100.0,2064,354.23615,,4771,,,,,,,,,,,,,
43,3.0,0.0,0.03067232109606266,0.0,207200,0.0,100.0,2068,353.01254,0.0,4785,4.357977897332896,0.013861683997674845,-1.9298136616125703,0.16379613988101482,0.11688538058660924,-145.01267743110657,81.70728068875466,0.013963965044240467,81.70728068875466,0.0003,18.32161182165146,25792,0.026442845351994038
43,,,0.03067232109606266,,207200,0.0,100.0,2072,353.01254,,4785,,,,,,,,,,,,,
43,3.0,0.0,0.030721567571163177,0.0,208000,0.0,100.0,2076,354.8619,0.0,4809,4.102373921807076,0.013703644122870173,-0.6748983267461881,0.16505859373137355,0.1182570728706196,-145.3535978794098,81.70728068875466,0.013886496089980938,81.70728068875466,0.0003,18.57599374651909,25920,0.02886434007086791
43,,,0.030721567571163177,,208000,0.0,100.0,2080,354.8619,,4809,,,,,,,,,,,,,
43,3.0,0.0,0.030745359137654305,0.0,208800,0.0,100.0,2084,355.9509,0.0,4822,4.582709399744066,0.013656920287758112,-2.390404763398692,0.16290519898757339,0.1185288499109447,-145.5110833644867,81.70728068875466,0.013827041839249432,81.70728068875466,0.0003,17.958909928798676,25984,0.02527395955985412
43,,,0.030745359137654305,,208800,0.0,100.0,2088,355.9509,,4822,,,,,,,,,,,,,
43,2.61,0.0,0.030795009806752205,0.0,209600,0.0,100.0,2092,355.7168,0.0,4847,4.183123659349508,0.014496138275717385,0.24166922643780708,0.1659381848294288,0.12004168576095253,-145.5336787700653,81.70728068875466,0.013728475983953103,81.70728068875466,0.0003,18.762766510248184,26112,0.027313713828334585
43,,,0.030795009806752205,,209600,0.0,100.0,2096,355.7168,,4847,,,,,,,,,,,,,
43,3.0,0.0,0.030816439539194107,0.0,210400,0.0,100.0,2100,356.3158,0.0,4860,4.120259418827945,0.012953318379004486,-3.1792252648156136,0.16553453938104212,0.11858075205236673,-146.16669464111328,81.70728068875466,0.013693690751097165,81.70728068875466,0.0003,18.46120196580887,26176,0.0273080290062353
43,,,0.030816439539194107,,210400,0.0,100.0,2104,356.3158,,4860,,,,,,,,,,,,,
43,3.0,0.0,0.030859654769301414,0.0,211200,0.0,100.0,2108,355.38983,0.0,4883,4.467142113868861,0.014879769398248754,-1.5566794851329178,0.16697381157428026,0.12156021955888718,-146.1903305053711,81.70728068875466,0.013513414669432677,81.70728068875466,0.0003,18.786501616239548,26304,0.027956356556387618
43,,,0.030859654769301414,,211200,0.0,100.0,2112,355.38983,,4883,,,,,,,,,,,,,
43,3.0,0.0,0.030905764549970627,0.0,212000,0.0,100.0,2116,355.26547,0.0,4907,4.292266579941634,0.01469616284884978,-2.0967377312481403,0.16673808824270964,0.12008328200317919,-146.70581245422363,81.70728068875466,0.013414208602625877,81.70728068875466,0.0003,18.433612763881683,26432,0.027380360523238778
43,,,0.030905764549970627,,212000,0.0,100.0,2120,355.26547,,4907,,,,,,,,,,,,,
43,3.0,0.0,0.030921824276447296,0.0,212800,0.0,100.0,2124,354.307,0.0,4921,4.621645983554047,0.014796418487094343,-3.9478284437209368,0.16388729703612626,0.12040021794382483,-146.75826001167297,81.70728068875466,0.013287649373523891,81.70728068875466,0.0003,18.04657292366028,26496,0.025907842442393303
43,,,0.030921824276447296,,212800,0.0,100.0,2128,354.307,,4921,,,,,,,,,,,,,
43,2.61,0.0,0.030967965722084045,0.0,213600,0.0,100.0,2132,354.2848,0.0,4944,4.306244158848032,0.016269166313577443,-1.908550945110619,0.1624168478883803,0.11821821762714535,-147.05751538276672,81.70728068875466,0.0131177587172715,81.70728068875466,0.0003,18.26009777188301,26624,0.027633211808279157
43,,,0.030967965722084045,,213600,0.0,100.0,2136,354.2848,,4944,,,,,,,,,,,,,
43,3.0,0.0,0.030988212674856186,0.0,214400,0.0,100.0,2140,353.9696,0.0,4958,4.517524555249891,0.013831697549903765,-2.9021363768260926,0.16219617007300258,0.11668624018784612,-147.6480519771576,81.70728068875466,0.01304931117920205,81.70728068875466,0.0003,17.935369849205017,26688,0.02708852912473958
43,,,0.030988212674856186,,214400,0.0,100.0,2144,353.9696,,4958,,,,,,,,,,,,,
43,3.0,0.0,0.03102760761976242,0.0,215200,0.0,100.0,2148,352.8721,0.0,4980,4.548640591196496,0.013688306105905212,-2.635690570808947,0.16328332177363336,0.11717874591704458,-148.10016918182373,81.70728068875466,0.012905458759632893,81.70728068875466,0.0003,18.448149144649506,26816,0.027824042030260898
43,,,0.03102760761976242,,215200,0.0,100.0,2152,352.8721,,4980,,,,,,,,,,,,,
43,3.0,0.0,0.03104846552014351,0.0,216000,0.0,100.0,2156,353.60867,0.0,4994,4.539730977624826,0.015191502010566182,-3.009353897534311,0.16278545232489705,0.12101631017867476,-147.80137705802917,81.70728068875466,0.012802920944523066,81.70728068875466,0.0003,18.282279565930367,26880,0.02818749993457459
43,,,0.03104846552014351,,216000,0.0,100.0,2160,353.60867,,4994,,,,,,,,,,,,,
