#{"t_start": 1788620294.0384748, "env_id": null}
r,l,t
497.83704,100,61506.855812
230.78778,100,61506.855821
525.24255,100,61506.855829
217.36497,100,61506.855837
500.09473,100,61506.855845
173.62383,100,61519.888908
552.2682,100,61519.888999
284.69348,100,61519.889022
437.02444,100,61519.889052
239.6952,100,61519.889069
216.225,100,61519.889086
151.33081,100,61519.889102
227.36348,100,61519.889117
230.86092,100,61542.504889
218.95671,100,61542.50496
287.76843,100,61542.504972
235.59909,100,61542.504981
274.7507,100,61542.504989
216.22559,100,61542.504998
509.6611,100,61542.505006
472.30994,100,61542.505014
401.15543,100,61565.126474
242.99092,100,61565.12655
303.59872,100,61565.126563
214.45967,100,61565.126572
378.90607,100,61565.126581
247.766,100,61565.12659
184.70125,100,61565.126598
232.56453,100,61565.126607
410.58792,100,61578.617788
454.71802,100,61578.617882
259.4796,100,61578.617905
206.339,100,61578.617922
354.51,100,61578.617939
216.98567,100,61578.617954
208.00363,100,61578.617971
197.06367,100,61578.617987
298.14145,100,61602.149801
423.46777,100,61602.149892
448.28354,100,61602.149916
216.19955,100,61602.149934
138.32202,100,61602.149951
267.18735,100,61602.149967
428.28906,100,61602.149983
446.19873,100,61602.149999
501.4858,100,61615.449409
259.6717,100,61615.449506
234.88786,100,61615.449528
426.30188,100,61615.449546
227.23122,100,61615.449562
204.296,100,61615.449579
307.14026,100,61615.449594
441.26413,100,61615.44961
230.02834,100,61638.331161
497.902,100,61638.331254
247.69963,100,61638.331277
259.37238,100,61638.331295
482.60297,100,61638.331311
283.14252,100,61638.331328
478.1087,100,61638.331344
165.10887,100,61638.33136
243.95998,100,61651.912734
242.87016,100,61651.9128
513.4485,100,61651.912812
228.7731,100,61651.912821
210.30838,100,61651.912829
394.8034,100,61651.912837
239.47711,100,61651.912845
369.04858,100,61651.912853
255.88007,100,61675.077754
529.5955,100,61675.077846
220.80789,100,61675.077869
216.46205,100,61675.077887
239.90686,100,61675.077903
250.62617,100,61675.077919
280.40244,100,61675.077935
193.49117,100,61675.077951
258.78723,100,61698.044416
199.22137,100,61698.044502
256.83716,100,61698.044523
199.00002,100,61698.044538
554.7603,100,61698.044552
141.41536,100,61698.044583
179.7067,100,61698.044598
337.17203,100,61698.044612
419.62805,100,61711.252485
416.88037,100,61711.252574
248.4787,100,61711.252597
351.71655,100,61711.252614
238.24666,100,61711.252631
260.4744,100,61711.252647
261.1799,100,61711.252663
212.08897,100,61711.252679
358.80603,100,61734.263406
221.28928,100,61734.263494
251.59048,100,61734.263516
326.12592,100,61734.263532
251.34026,100,61734.263548
236.20935,100,61734.263563
229.78006,100,61734.263578
261.79877,100,61734.263593
180.18147,100,61747.819163
257.403,100,61747.819255
232.59554,100,61747.819278
357.53876,100,61747.819295
392.90433,100,61747.81931
458.51794,100,61747.819327
248.93356,100,61747.819343
229.25893,100,61747.819359
470.50122,100,61770.703603
561.4115,100,61770.703674
531.43866,100,61770.703686
320.60602,100,61770.703695
223.9234,100,61770.703703
189.13734,100,61770.703712
259.2372,100,61770.70372
443.66486,100,61770.703728
213.10875,100,61784.494767
187.33888,100,61784.494839
211.27367,100,61784.494851
236.39006,100,61784.494859
194.49362,100,61784.494868
221.50035,100,61784.494876
248.62569,100,61784.494884
143.26166,100,61784.494893
325.42072,100,61807.023901
277.1275,100,61807.023999
315.8871,100,61807.024022
175.50235,100,61807.024054
338.2192,100,61807.024071
255.03404,100,61807.024087
258.89447,100,61807.024103
399.31116,100,61807.024119
233.35445,100,61820.123497
234.40582,100,61820.123589
492.21918,100,61820.123612
312.1734,100,61820.12363
512.7102,100,61820.123647
497.7091,100,61820.123663
250.98482,100,61820.123679
403.67123,100,61820.123695
498.64648,100,61843.175913
185.83904,100,61843.176006
518.3567,100,61843.176042
213.38266,100,61843.176066
257.62405,100,61843.176085
183.9401,100,61843.176101
238.87395,100,61843.176118
261.81378,100,61843.176135
415.9346,100,61866.348779
252.06125,100,61866.348856
252.44287,100,61866.348868
547.6081,100,61866.348876
253.594,100,61866.348886
222.0626,100,61866.348894
251.1875,100,61866.348904
210.24504,100,61866.348912
205.71637,100,61880.117674
214.34822,100,61880.11775
204.17001,100,61880.117763
228.87105,100,61880.117773
245.35696,100,61880.117781
243.76114,100,61880.11779
206.3284,100,61880.117799
341.539,100,61880.117808
220.22574,100,61902.985466
379.10397,100,61902.98554
144.36885,100,61902.985553
410.8253,100,61902.985562
518.0449,100,61902.985571
224.78946,100,61902.98558
207.8873,100,61902.985589
239.46951,100,61902.985597
338.3077,100,61915.898768
424.2713,100,61915.89886
327.07123,100,61915.898883
437.75507,100,61915.898901
377.14856,100,61915.898917
199.4033,100,61915.898933
219.96457,100,61915.89895
231.89316,100,61915.898966
482.45316,100,61939.136357
211.74521,100,61939.136448
449.07922,100,61939.136471
101.51903,100,61939.136488
267.21512,100,61939.136504
475.0158,100,61939.13652
245.56055,100,61939.136537
241.75842,100,61939.136552
233.73845,100,61952.675116
558.6091,100,61952.675187
407.02362,100,61952.675199
197.90916,100,61952.675208
250.96945,100,61952.675217
316.1338,100,61952.675225
540.0759,100,61952.675234
336.8967,100,61952.675242
223.26007,100,61975.483681
252.80482,100,61975.483775
229.15283,100,61975.483798
157.01639,100,61975.483815
240.12668,100,61975.483831
393.68085,100,61975.483847
240.6417,100,61975.483863
248.90433,100,61975.483881
397.02625,100,61998.879972
184.50597,100,61998.88005
252.32448,100,61998.880066
263.08545,100,61998.880075
480.7207,100,61998.880084
219.39532,100,61998.880092
431.90527,100,61998.880101
182.0672,100,61998.880109
204.20056,100,62012.178885
475.977,100,62012.178961
231.31285,100,62012.178973
211.48015,100,62012.178983
485.43835,100,62012.178993
230.51328,100,62012.179002
234.42674,100,62012.179011
189.22914,100,62012.17902
406.0193,100,62035.256743
180.57074,100,62035.256816
250.21106,100,62035.256828
441.01813,100,62035.256836
251.89076,100,62035.256845
240.0761,100,62035.256853
498.69843,100,62035.256862
236.75273,100,62035.25687
301.56937,100,62047.986233
431.31534,100,62047.986335
579.6437,100,62047.986348
618.0467,100,62047.986357
251.00111,100,62047.986365
178.62108,100,62047.986374
201.62495,100,62047.986382
284.89432,100,62047.986391
242.93379,100,62070.402874
497.42072,100,62070.402966
168.91876,100,62070.402989
508.96985,100,62070.403006
246.0456,100,62070.403023
242.15868,100,62070.403054
268.01697,100,62070.403071
203.74654,100,62070.403087
198.62953,100,62084.078343
224.57379,100,62084.078416
308.0892,100,62084.078427
246.73616,100,62084.078436
182.29263,100,62084.078444
178.13466,100,62084.078453
211.81064,100,62084.078461
239.34918,100,62084.078469
617.00256,100,62107.080374
238.45744,100,62107.080467
134.898,100,62107.080489
248.92458,100,62107.080507
377.86722,100,62107.080523
248.79677,100,62107.080539
155.83267,100,62107.080556
264.62076,100,62107.080573
502.73837,100,62120.150632
232.62419,100,62120.150729
258.19516,100,62120.150752
541.9897,100,62120.150769
437.37817,100,62120.150786
211.08574,100,62120.150802
322.6257,100,62120.150818
233.26392,100,62120.150833
198.91345,100,62142.722969
199.6515,100,62142.723071
239.177,100,62142.723094
218.89688,100,62142.723111
159.84634,100,62142.723128
518.65375,100,62142.723144
212.86455,100,62142.723161
232.65176,100,62142.723178
204.56316,100,62165.450398
242.28972,100,62165.450473
236.99118,100,62165.450485
201.10727,100,62165.450495
244.38385,100,62165.450504
497.85904,100,62165.450512
134.73323,100,62165.450521
209.04189,100,62165.450529
237.15938,100,62179.094662
241.83354,100,62179.094734
214.16455,100,62179.094746
151.7229,100,62179.094756
193.52635,100,62179.094765
236.70947,100,62179.094775
411.56247,100,62179.094784
238.42398,100,62179.094792
216.03372,100,62201.698567
229.73116,100,62201.698644
264.2878,100,62201.698657
218.93355,100,62201.698667
223.10727,100,62201.698676
489.90857,100,62201.698685
