time/episodes,reward/goal_reward,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,reward/info_exist_reward,time/fps,reward/grasp_reward,reward/static_reward,train/std,time/total_timesteps,rollout/success_rate,reward/approach_reward,train/aux_weight,train/actor_aux_loss,train/target_weight,train/n_updates,train/critic_aux_loss,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_target_loss,train/ent_coef_loss,train/critic_target_loss,train/actor_loss
14500,0.2264227166612001,273.63586,100.0,34673,0.3,41,0.39,0.0,0.03361049294471741,1450400,0.16,2.54025037152503,23.349492727035415,0.10933178046252578,23.349492727035415,181184,0.34665360720828176,60.46298623085022,0.0003,0.02129312913166359,0.011993163214356173,1.650791758671403,0.09821838734205812,-140.53703427314758
14504,,273.63586,100.0,34673,,41,,,0.03361049294471741,1450400,0.16,,,,,,,,,,,,,
14508,0.13948369805824623,272.9053,100.0,34695,0.26099999999999995,41,0.36,0.0,0.03360724449157715,1451200,0.15,3.6404548127634717,23.349492727035415,0.10754153889138252,23.349492727035415,181312,0.3461462655104697,60.32892042398453,0.0003,0.021351299685193226,0.011878022669407073,0.24859482515603304,0.09764376375824213,-140.73259854316711
14512,,272.9053,100.0,34695,,41,,,0.03360724449157715,1451200,0.15,,,,,,,,,,,,,
14516,0.43106865274009165,275.9743,100.0,34709,0.3,41,1.14,0.0,0.033602964133024216,1452000,0.15,4.087417631694184,23.349492727035415,0.1066794607322663,23.349492727035415,181376,0.34378211526200175,58.77963835000992,0.0003,0.02133478966425173,0.012964821995410603,-1.2875097976066172,0.09724774409551173,-140.44090390205383
14520,,275.9743,100.0,34709,,41,,,0.033602964133024216,1452000,0.15,,,,,,,,,,,,,
14524,0.17244248400272763,275.4586,100.0,34732,0.264,41,0.33,0.0,0.03360111266374588,1452800,0.16,3.9876475272013296,23.349492727035415,0.10730306489858776,23.349492727035415,181504,0.3472195793874562,61.30982506275177,0.0003,0.021329235256416723,0.013475944579113275,-0.0826544901356101,0.09901127789635211,-140.1610770225525
14528,,275.4586,100.0,34732,,41,,,0.03360111266374588,1452800,0.16,,,,,,,,,,,,,
14532,0.013680020176174255,274.11987,100.0,34755,0.282,41,0.06,0.0,0.03360170125961304,1453600,0.17,2.9996282894647184,23.349492727035415,0.10668943647760898,23.349492727035415,181632,0.34696579398587346,56.70095628499985,0.0003,0.02128172473749146,0.011258068669121712,-0.22797876107506454,0.10056764294859022,-140.79763650894165
14536,,274.11987,100.0,34755,,41,,,0.03360170125961304,1453600,0.17,,,,,,,,,,,,,
14540,0.20386849919106925,276.64963,100.0,34769,0.3,41,0.36,0.0,0.033601000905036926,1454400,0.17,3.9659108819656956,23.349492727035415,0.10811978916171938,23.349492727035415,181696,0.3520406177267432,63.572818994522095,0.0003,0.02124533138703555,0.011334616006934084,0.10179714648984373,0.0989127604989335,-140.92388248443604
14544,,276.64963,100.0,34769,,41,,,0.033601000905036926,1454400,0.17,,,,,,,,,,,,,
14548,0.0,272.1031,100.0,34793,0.21299999999999997,41,0.0,0.0,0.03359498456120491,1455200,0.16,3.2387262848590024,23.349492727035415,0.10960255458485335,23.349492727035415,181824,0.3497149711474776,62.29469460248947,0.0003,0.021149704640265554,0.012058659856847953,-2.9397924542427063,0.098689692793414,-140.14506149291992
14552,,272.1031,100.0,34793,,41,,,0.03359498456120491,1455200,0.16,,,,,,,,,,,,,
14556,0.09580205312160114,273.85373,100.0,34807,0.26099999999999995,41,0.15,0.0,0.03358865901827812,1456000,0.18,3.6971905148879745,23.349492727035415,0.10729891574010253,23.349492727035415,181888,0.3505969434045255,55.82046014070511,0.0003,0.021003190049668774,0.011092888205894269,-1.1251655443338677,0.09853174758609384,-139.7853991985321
14560,,273.85373,100.0,34807,,41,,,0.03358865901827812,1456000,0.18,,,,,,,,,,,,,
14564,0.2917649180081643,288.26382,100.0,34831,0.3,41,0.72,0.0,0.03358188271522522,1456800,0.21,2.9544867912037542,23.349492727035415,0.10571765282656997,23.349492727035415,182016,0.3477770537137985,56.80109357833862,0.0003,0.020939436071785167,0.011552147305337712,0.4429874394554645,0.0985744553618133,-140.1652443408966
14568,,288.26382,100.0,34831,,41,,,0.03358188271522522,1456800,0.21,,,,,,,,,,,,,
14572,0.364860163800338,292.8827,100.0,34845,0.3,41,0.81,0.0,0.03358010947704315,1457600,0.2,4.217247915295164,23.349492727035415,0.10615144285839051,23.349492727035415,182080,0.3492577583529055,62.62511944770813,0.0003,0.02091768616810441,0.01180501816998003,-1.083582759834826,0.10111249366309494,-139.98504400253296
14576,,292.8827,100.0,34845,,41,,,0.03358010947704315,1457600,0.2,,,,,,,,,,,,,
14580,0.0,291.19305,100.0,34868,0.26099999999999995,41,0.0,0.0,0.03356887772679329,1458400,0.2,3.4225110432918457,23.349492727035415,0.1036365560721606,23.349492727035415,182208,0.34888558089733124,59.59110647439957,0.0003,0.020808992150705308,0.011406586454540957,-0.9273486770689487,0.09853205783292651,-140.39570212364197
14584,,291.19305,100.0,34868,,41,,,0.03356887772679329,1458400,0.2,,,,,,,,,,,,,
14588,0.22048623898408157,288.93488,100.0,34881,0.25799999999999995,41,0.75,0.0,0.033568479120731354,1459200,0.2,4.182575601817936,23.349492727035415,0.1058511525625363,23.349492727035415,182272,0.34853512328118086,64.39772140979767,0.0003,0.020822958496864885,0.01219179926556535,1.3678688385989517,0.0980733340838924,-140.37470293045044
14592,,288.93488,100.0,34881,,41,,,0.033568479120731354,1459200,0.2,,,,,,,,,,,,,
14596,0.09988962619016695,278.81143,100.0,34904,0.264,41,0.39,0.0,0.03356325626373291,1460000,0.16,4.089277683822672,23.349492727035415,0.10530847532209009,23.349492727035415,182400,0.34816574631258845,56.168720841407776,0.0003,0.020954758598236367,0.011263107378908899,0.9160768201109022,0.10103253554552794,-139.98492646217346
14600,,278.81143,100.0,34904,,41,,,0.03356325626373291,1460000,0.16,,,,,,,,,,,,,
14604,0.0471764480761593,275.80276,100.0,34928,0.26099999999999995,41,0.12,0.0,0.03356170654296875,1460800,0.16,3.709941949863082,22.882502872494705,0.10208364215213805,22.882502872494705,182528,0.34830872947350144,58.18191510438919,0.0003,0.021050008945167065,0.011094084726209985,-0.29215664719231427,0.0982284996425733,-140.89293813705444
14608,,275.80276,100.0,34928,,41,,,0.03356170654296875,1460800,0.16,,,,,,,,,,,,,
14612,0.02,276.6366,100.0,34941,0.3,41,0.03,0.0,0.033558156341314316,1461600,0.17,3.5022114675640985,22.882502872494705,0.10385364992544055,22.882502872494705,182592,0.34852817095816135,60.288378179073334,0.0003,0.02102012900286354,0.012434801705239806,0.48653948633000255,0.09919987304601818,-140.0039427280426
14616,,276.6366,100.0,34941,,41,,,0.033558156341314316,1461600,0.17,,,,,,,,,,,,,
14620,0.018180910714768114,273.05576,100.0,34964,0.264,41,0.06,0.0,0.033549949526786804,1462400,0.16,3.599614007571651,22.882502872494705,0.10323161561973393,22.882502872494705,182720,0.34860784793272614,58.50234717130661,0.0003,0.021101787104271352,0.010612572354148142,0.3162001862656325,0.09721687133423984,-140.5425443649292
14624,,273.05576,100.0,34964,,41,,,0.033549949526786804,1462400,0.16,,,,,,,,,,,,,
14628,0.5726949786907085,276.78308,100.0,34977,0.3,41,1.23,0.0,0.033547382801771164,1463200,0.17,4.861594210615272,22.882502872494705,0.10460365528706461,22.882502872494705,182784,0.3517681728117168,57.21258056163788,0.0003,0.02117434481624514,0.012551043662824668,1.9248847222188488,0.0992452148348093,-140.00046610832214
14632,,276.78308,100.0,34977,,41,,,0.033547382801771164,1463200,0.17,,,,,,,,,,,,,
14636,0.019071764354193468,275.19385,100.0,35000,0.26099999999999995,41,0.06,0.0,0.03354698792099953,1464000,0.16,4.204858878385244,22.882502872494705,0.10605295561254025,22.882502872494705,182912,0.34889467200264335,60.18321478366852,0.0003,0.021331412834115326,0.012348467396805063,1.7651166126597673,0.10132632323075086,-140.6612627506256
14640,,275.19385,100.0,35000,,41,,,0.03354698792099953,1464000,0.16,,,,,,,,,,,,,
14644,0.0,269.16492,100.0,35014,0.3,41,0.0,0.0,0.033547334372997284,1464800,0.14,4.5210358258759165,22.882502872494705,0.11735017993487418,22.882502872494705,182976,0.3473198995925486,64.12847584486008,0.0003,0.021423437574412674,0.014845169156615157,1.0634177685715258,0.0994516572682187,-140.2309057712555
14648,,269.16492,100.0,35014,,41,,,0.033547334372997284,1464800,0.14,,,,,,,,,,,,,
14652,0.3315729227442411,278.291,100.0,35037,0.3,41,0.63,0.0,0.03354779630899429,1465600,0.15,3.863089725586531,22.882502872494705,0.10388181847520173,22.882502872494705,183104,0.3453507977537811,64.46312040090561,0.0003,0.021613448800053447,0.01140620581645635,-0.12854373222216964,0.09845761593896896,-140.23932814598083
14656,,278.291,100.0,35037,,41,,,0.03354779630899429,1465600,0.15,,,,,,,,,,,,,
14660,0.019273299853947153,271.46155,100.0,35059,0.26399999999999996,41,0.03,0.0,0.03353618457913399,1466400,0.13,4.471157173541478,22.882502872494705,0.10198839323129505,22.882502872494705,183232,0.3473985777236521,65.97416639328003,0.0003,0.02160594891756773,0.011070974065660266,1.227044608676806,0.09828243206720799,-140.40117287635803
14664,,271.46155,100.0,35059,,41,,,0.03353618457913399,1466400,0.13,,,,,,,,,,,,,
14668,0.24536446200654477,260.91254,100.0,35072,0.22499999999999998,41,0.39,0.0,0.03352829068899155,1467200,0.12,3.2415167372637708,22.882502872494705,0.10160945553798229,22.882502872494705,183296,0.34829223062843084,60.01067358255386,0.0003,0.021621725987643003,0.011047339336073492,-1.7677140813320875,0.09689700591843575,-139.63364338874817
14672,,260.91254,100.0,35072,,41,,,0.03352829068899155,1467200,0.12,,,,,,,,,,,,,
14676,0.05552848018464927,257.48874,100.0,35095,0.264,41,0.09,0.0,0.03352044150233269,1468000,0.1,4.144761762410851,22.882502872494705,0.1038050880888477,22.882502872494705,183424,0.3477620971389115,59.98128193616867,0.0003,0.02155671568471007,0.010068687333841808,-0.05579985026270151,0.09944962791632861,-139.8066165447235
14680,,257.48874,100.0,35095,,41,,,0.03352044150233269,1468000,0.1,,,,,,,,,,,,,
14684,0.0,255.51523,100.0,35108,0.207,41,0.0,0.0,0.03351745754480362,1468800,0.1,3.9431665838412027,22.882502872494705,0.10213242995087057,22.882502872494705,183488,0.34675407921895385,55.52461916208267,0.0003,0.0215206969587598,0.011538215920154471,-1.0522103199036792,0.09783014899585396,-139.7617847919464
14688,,255.51523,100.0,35108,,41,,,0.03351745754480362,1468800,0.1,,,,,,,,,,,,,
14692,0.08701108171187658,258.9873,100.0,35132,0.264,41,0.36,0.0,0.03351437300443649,1469600,0.11,3.9895719587182015,22.882502872494705,0.10165081813465804,22.882502872494705,183616,0.346613603644073,65.3344014286995,0.0003,0.02137251675594598,0.011638397474598605,-1.3210759365465492,0.09681000339332968,-140.06931138038635
14696,,258.9873,100.0,35132,,41,,,0.03351437300443649,1469600,0.11,,,,,,,,,,,,,
14700,0.4444889509129862,253.78412,100.0,35145,0.26099999999999995,41,0.75,0.0,0.03351159393787384,1470400,0.1,4.0326779008013744,22.882502872494705,0.10107814776711166,22.882502872494705,183680,0.3478460996411741,61.045920729637146,0.0003,0.02134354767622426,0.010636500352120493,-0.013582917395979166,0.09802987950388342,-139.82153797149658
14704,,253.78412,100.0,35145,,41,,,0.03351159393787384,1470400,0.1,,,,,,,,,,,,,
14708,0.3120409192446009,254.28363,100.0,35168,0.264,41,0.63,0.0,0.033503007143735886,1471200,0.1,4.522203665295737,22.882502872494705,0.10282336152158678,22.882502872494705,183808,0.3473659874871373,59.419124126434326,0.0003,0.021324470842955634,0.011393285960366484,-0.6510929488576949,0.09891603805590421,-139.50248432159424
14712,,254.28363,100.0,35168,,41,,,0.033503007143735886,1471200,0.1,,,,,,,,,,,,,
14716,0.04151439433231494,254.96399,100.0,35183,0.288,41,0.15,0.0,0.03349980339407921,1472000,0.1,3.488772989409325,22.882502872494705,0.10237447626423091,22.882502872494705,183872,0.3450383706949651,62.3797792494297,0.0003,0.021264204842736945,0.011824354864074849,0.32563957339152694,0.10065644234418869,-139.83736157417297
14720,,254.96399,100.0,35183,,41,,,0.03349980339407921,1472000,0.1,,,,,,,,,,,,,
14724,0.0,252.23312,100.0,35206,0.26099999999999995,41,0.0,0.0,0.033494528383016586,1472800,0.1,3.5452892789543116,22.882502872494705,0.10322461684700102,22.882502872494705,184000,0.34688893612474203,58.200106263160706,0.0003,0.021300213178619742,0.012065951399563346,0.3966601388528943,0.10121031862217933,-140.15176606178284
14728,,252.23312,100.0,35206,,41,,,0.033494528383016586,1472800,0.1,,,,,,,,,,,,,
14732,0.007759727950783803,251.20312,100.0,35230,0.267,41,0.03,0.0,0.03348181024193764,1473600,0.1,3.181191749352471,22.882502872494705,0.10228812787681818,22.882502872494705,184128,0.3442698516882956,51.27986207604408,0.0003,0.021278351894579828,0.011140293259813916,-0.22880984283983707,0.09703894623089582,-139.35325264930725
14736,,251.20312,100.0,35230,,41,,,0.03348181024193764,1473600,0.1,,,,,,,,,,,,,
14740,0.15552077884294443,255.20197,100.0,35243,0.26099999999999995,41,0.36,0.0,0.03348467871546745,1474400,0.12,3.35326025492795,22.882502872494705,0.1012013761792332,22.882502872494705,184192,0.34233154729008675,61.73328047990799,0.0003,0.02134921870310791,0.01052317058929475,2.9275883676018566,0.09870914160273969,-139.60735893249512
14744,,255.20197,100.0,35243,,41,,,0.03348467871546745,1474400,0.12,,,,,,,,,,,,,
14748,0.0,252.97223,100.0,35266,0.264,41,0.0,0.0,0.03347577899694443,1475200,0.12,2.726499874892036,22.882502872494705,0.10356846079230309,22.882502872494705,184320,0.34424494160339236,55.64970576763153,0.0003,0.021528016950469464,0.010820642542967107,1.1491800118237734,0.10011061141267419,-140.14823508262634
14752,,252.97223,100.0,35266,,41,,,0.03347577899694443,1475200,0.12,,,,,,,,,,,,,
14756,0.08829033940132262,251.69637,100.0,35280,0.25799999999999995,41,0.15,0.0,0.03347604721784592,1476000,0.13,3.9738796689985265,22.882502872494705,0.10286767885554582,22.882502872494705,184384,0.3450748836621642,54.986064195632935,0.0003,0.02159444976132363,0.011961165924731176,0.4204602118115872,0.09824959794059396,-139.40658736228943
14760,,251.69637,100.0,35280,,41,,,0.03347604721784592,1476000,0.13,,,,,,,,,,,,,
14764,0.01961171215754607,256.59473,100.0,35304,0.3,41,0.06,0.0,0.03347061201930046,1476800,0.13,4.135239419111911,22.882502872494705,0.10537547897547483,22.882502872494705,184512,0.3458366640843451,58.04492378234863,0.0003,0.021614796511130407,0.01328030997683527,-1.1650761901400983,0.09996354684699327,-138.57763576507568
14768,,256.59473,100.0,35304,,41,,,0.03347061201930046,1476800,0.13,,,,,,,,,,,,,
14772,0.10973216125177737,260.99857,100.0,35317,0.18899999999999997,41,0.24,0.0,0.03347169980406761,1477600,0.16,2.2434470774603588,22.882502872494705,0.10252249450422823,22.882502872494705,184576,0.3416167418472469,65.28605473041534,0.0003,0.021585507201962173,0.012340405068243854,1.1636910787783563,0.09966852818615735,-139.30237126350403
14776,,260.99857,100.0,35317,,41,,,0.03347169980406761,1477600,0.16,,,,,,,,,,,,,
14780,0.3595328159739532,265.09512,100.0,35342,0.264,41,0.96,0.0,0.033469460904598236,1478400,0.17,4.516783163670952,22.882502872494705,0.10279149259440601,22.882502872494705,184704,0.34633486438542604,61.070698618888855,0.0003,0.021707818494178355,0.012550922750961035,0.8505328670144081,0.09879182814620435,-139.53206253051758
14784,,265.09512,100.0,35342,,41,,,0.033469460904598236,1478400,0.17,,,,,,,,,,,,,
14788,0.0,262.14987,100.0,35365,0.25799999999999995,41,0.0,0.0,0.03345903381705284,1479200,0.17,4.123989289276409,22.882502872494705,0.10406040563248098,22.882502872494705,184832,0.3425559150055051,61.353026270866394,0.0003,0.021725589147536084,0.01292768831626745,-0.9991474584676325,0.10091627773363143,-139.2152328491211
14792,,262.14987,100.0,35365,,41,,,0.03345903381705284,1479200,0.17,,,,,,,,,,,,,
14796,0.030784220912121994,264.56696,100.0,35378,0.25799999999999995,41,0.09,0.0,0.03344748169183731,1480000,0.18,3.2402210064926824,22.882502872494705,0.10223478137049824,22.882502872494705,184896,0.3410971029661596,57.172707319259644,0.0003,0.021622535947244614,0.011958194736507721,-1.5505495860707015,0.0970014906488359,-139.04322981834412
14800,,264.56696,100.0,35378,,41,,,0.03344748169183731,1480000,0.18,,,,,,,,,,,,,
14804,0.0,268.4197,100.0,35401,0.23099999999999998,41,0.0,0.0,0.0334404855966568,1480800,0.18,2.943373068227745,22.42485281504481,0.10227898985613137,22.42485281504481,185024,0.34170291014015675,61.25054633617401,0.0003,0.02153833259944804,0.011188295713509433,-0.7542576396372169,0.09986702143214643,-139.56966876983643
14808,,268.4197,100.0,35401,,41,,,0.0334404855966568,1480800,0.18,,,,,,,,,,,,,
14812,0.14532367801091386,266.89832,100.0,35415,0.27599999999999997,41,0.36,0.0,0.03342844918370247,1481600,0.16,4.556525396076855,22.42485281504481,0.10163355816621333,22.42485281504481,185088,0.3429943644441664,63.373671531677246,0.0003,0.021463112498167902,0.011725276308425236,-0.9717013966292143,0.09865320438984782,-139.46845769882202
14816,,266.89832,100.0,35415,,41,,,0.03342844918370247,1481600,0.16,,,,,,,,,,,,,
14820,0.055332081016694054,263.96893,100.0,35438,0.29699999999999993,41,0.18,0.0,0.03342220187187195,1482400,0.15,4.638580561114747,22.42485281504481,0.1013485643779859,22.42485281504481,185216,0.3408212270587683,57.60039249062538,0.0003,0.02144238378969021,0.011066822764405515,0.7291936257388443,0.09995526378042996,-140.12528324127197
14824,,263.96893,100.0,35438,,41,,,0.03342220187187195,1482400,0.15,,,,,,,,,,,,,
14828,0.0753886212404322,269.1782,100.0,35452,0.3,41,0.36,0.0,0.03342363238334656,1483200,0.15,4.124837261714776,22.42485281504481,0.10098797793034464,22.42485281504481,185280,0.3417513994500041,68.20840746164322,0.0003,0.021477100730407983,0.010796636684972327,1.1659983892459422,0.1002057803561911,-139.81249356269836
14832,,269.1782,100.0,35452,,41,,,0.03342363238334656,1483200,0.15,,,,,,,,,,,,,
14836,0.01987129586968464,264.14487,100.0,35475,0.282,41,0.06,0.0,0.03341389819979668,1484000,0.14,4.42187816327648,22.42485281504481,0.10156183654908091,22.42485281504481,185408,0.33878331119194627,59.508756160736084,0.0003,0.02156275830930099,0.011596806347370148,-1.2965454398654401,0.1013218907173723,-139.67460989952087
14840,,264.14487,100.0,35475,,41,,,0.03341389819979668,1484000,0.14,,,,,,,,,,,,,
14844,0.23989579845440942,262.0291,100.0,35488,0.29699999999999993,41,0.42,0.0,0.03340310603380203,1484800,0.12,3.95262507119454,22.42485281504481,0.10393969982396811,22.42485281504481,185472,0.3424472869373858,62.359066903591156,0.0003,0.0215195685159415,0.011966807673161384,-1.3299911804497242,0.10011091595515609,-139.75351333618164
14848,,262.0291,100.0,35488,,41,,,0.03340310603380203,1484800,0.12,,,,,,,,,,,,,
14852,0.23244748715499433,264.37006,100.0,35512,0.3,41,0.51,0.0,0.03340106084942818,1485600,0.12,4.013377069112998,22.42485281504481,0.10353990981820971,22.42485281504481,185600,0.3432944887317717,59.92934322357178,0.0003,0.021482207404915243,0.01314017731056083,-0.08622662955895066,0.10107294342014939,-140.1550579071045
14856,,264.37006,100.0,35512,,41,,,0.03340106084942818,1485600,0.12,,,,,,,,,,,,,
14860,0.12520431821363867,268.58618,100.0,35535,0.29699999999999993,41,0.39,0.0,0.03339666873216629,1486400,0.14,3.520070779936266,22.42485281504481,0.10407410399056971,22.42485281504481,185728,0.34366015810519457,59.80516827106476,0.0003,0.021588931645965204,0.012593769388331566,0.9926889843773097,0.0998163822805509,-140.16482305526733
14864,,268.58618,100.0,35535,,41,,,0.03339666873216629,1486400,0.14,,,,,,,,,,,,,
14868,0.37043366442556325,263.585,100.0,35549,0.3,41,0.93,0.0,0.03339540958404541,1487200,0.11,4.85806964364844,22.42485281504481,0.10426768753677607,22.42485281504481,185792,0.34299492835998535,60.40715730190277,0.0003,0.021686771127860993,0.01230988585302839,2.3948083214927465,0.10058537498116493,-140.12140440940857
14872,,263.585,100.0,35549,,41,,,0.03339540958404541,1487200,0.11,,,,,,,,,,,,,
14876,0.0,262.49265,100.0,35572,0.3,41,0.0,0.0,0.03338906168937683,1488000,0.11,3.9349121248826915,22.42485281504481,0.10147008043713868,22.42485281504481,185920,0.3435066817328334,67.84487795829773,0.0003,0.0218613357283175,0.011852598596306052,-0.1251556349452585,0.09995876555331051,-140.57346057891846
14880,,262.49265,100.0,35572,,41,,,0.03338906168937683,1488000,0.11,,,,,,,,,,,,,
14884,0.20523313137197466,267.8212,100.0,35586,0.3,41,0.51,0.0,0.033388763666152954,1488800,0.12,3.2457598566660537,22.42485281504481,0.10189729975536466,22.42485281504481,185984,0.3435027520172298,62.339120626449585,0.0003,0.021868593350518495,0.013304867527040187,1.125809408025816,0.09945240814704448,-140.46245694160461
14888,,267.8212,100.0,35586,,41,,,0.033388763666152954,1488800,0.12,,,,,,,,,,,,,
14892,0.0,269.0601,100.0,35609,0.3,41,0.0,0.0,0.03338782861828804,1489600,0.13,2.9862644080765595,22.42485281504481,0.10194728220812976,22.42485281504481,186112,0.3415767354890704,60.616258561611176,0.0003,0.021971898328047246,0.012971837364602834,1.392304787877947,0.10005304031074047,-140.06322407722473
14896,,269.0601,100.0,35609,,41,,,0.03338782861828804,1489600,0.13,,,,,,,,,,,,,
14900,0.10216174562384288,270.32532,100.0,35623,0.3,41,0.36,0.0,0.03338557481765747,1490400,0.13,4.398989262607055,22.42485281504481,0.1035929872887209,22.42485281504481,186176,0.34374706726521254,62.4981826543808,0.0003,0.02203596057370305,0.013561266212491319,-0.4735830398276448,0.10218248551245779,-140.02171850204468
14904,,270.32532,100.0,35623,,41,,,0.03338557481765747,1490400,0.13,,,,,,,,,,,,,
14908,0.09412120148313342,266.5967,100.0,35645,0.264,41,0.36,0.0,0.033378466963768005,1491200,0.13,4.44061434895899,22.42485281504481,0.10438092623371631,22.42485281504481,186304,0.3428410543128848,64.21172529459,0.0003,0.022043608245439827,0.011818854607554385,-0.25449988013133407,0.10117574024479836,-140.47803902626038
14912,,266.5967,100.0,35645,,41,,,0.033378466963768005,1491200,0.13,,,,,,,,,,,,,
14916,0.17527462505300093,265.68768,100.0,35669,0.25199999999999995,41,0.42,0.0,0.03336920961737633,1492000,0.13,4.683377245056204,22.42485281504481,0.10186853189952672,22.42485281504481,186432,0.3430296410806477,66.56495779752731,0.0003,0.021986995387123898,0.01241524512442993,-0.7251044642180204,0.0993291923077777,-139.13086938858032
14920,,265.68768,100.0,35669,,41,,,0.03336920961737633,1492000,0.13,,,,,,,,,,,,,
14924,0.15583449826871767,266.53253,100.0,35682,0.3,41,0.39,0.0,0.033369582146406174,1492800,0.12,4.761455472410698,22.42485281504481,0.1018210049951449,22.42485281504481,186496,0.3421082468703389,63.645542562007904,0.0003,0.02194909006357193,0.013251237323856913,0.15488968789577484,0.10247072170022875,-139.722962141037
14928,,266.53253,100.0,35682,,41,,,0.033369582146406174,1492800,0.12,,,,,,,,,,,,,
14932,0.02,267.50635,100.0,35707,0.3,41,0.03,0.0,0.033364780247211456,1493600,0.13,3.924079704527841,22.42485281504481,0.10361251828726381,22.42485281504481,186624,0.3434347603470087,65.32241594791412,0.0003,0.021964120940538123,0.013322007471288089,0.24358664825558662,0.1024746639886871,-139.53201937675476
14936,,267.50635,100.0,35707,,41,,,0.033364780247211456,1493600,0.13,,,,,,,,,,,,,
14940,0.436275689288955,272.05286,100.0,35720,0.3,41,0.93,0.0,0.03336111456155777,1494400,0.14,3.811457808548081,22.42485281504481,0.10444597189780325,22.42485281504481,186688,0.3390002674423158,64.8505448102951,0.0003,0.021956915938062593,0.012046163050399628,-0.06417718611191958,0.10413029335904866,-139.64790081977844
14944,,272.05286,100.0,35720,,41,,,0.03336111456155777,1494400,0.14,,,,,,,,,,,,,
14948,0.23235146155647185,267.95435,100.0,35743,0.3,41,0.54,0.0,0.03335138037800789,1495200,0.13,4.36821800149296,22.42485281504481,0.10418300738092512,22.42485281504481,186816,0.33983619743958116,65.9974091053009,0.0003,0.021770834951894358,0.012166955311840866,-0.7547435313463211,0.1020443351007998,-139.23467779159546
14952,,267.95435,100.0,35743,,41,,,0.03335138037800789,1495200,0.13,,,,,,,,,,,,,
14956,0.08510922543804438,269.7195,100.0,35758,0.294,41,0.27,0.0,0.033349212259054184,1496000,0.13,3.391971403227642,22.42485281504481,0.10352320864330977,22.42485281504481,186880,0.34185068123042583,61.39403688907623,0.0003,0.021691367321182042,0.01356971568748122,-0.491413950570859,0.10361033398658037,-139.54079365730286
14960,,269.7195,100.0,35758,,41,,,0.033349212259054184,1496000,0.13,,,,,,,,,,,,,
14964,0.16611479410454424,264.32687,100.0,35780,0.264,41,0.36,0.0,0.033339723944664,1496800,0.12,4.258565331885163,22.42485281504481,0.10231862054206431,22.42485281504481,187008,0.33912385860458016,70.74710446596146,0.0003,0.021625273540848866,0.01303401463519549,-0.7143684106413275,0.10289283900056034,-139.47670602798462
14968,,264.32687,100.0,35780,,41,,,0.033339723944664,1496800,0.12,,,,,,,,,,,,,
14972,0.17723099861226113,264.58148,100.0,35794,0.264,41,0.45,0.0,0.033335860818624496,1497600,0.12,3.6409421537772193,22.42485281504481,0.10064892726950347,22.42485281504481,187072,0.341226392891258,63.73197400569916,0.0003,0.021564237482380122,0.012238655719556846,-0.2418264877051115,0.10169715178199112,-140.13812685012817
14976,,264.58148,100.0,35794,,41,,,0.033335860818624496,1497600,0.12,,,,,,,,,,,,,
14980,0.0,264.71732,100.0,35817,0.29699999999999993,41,0.0,0.0,0.033325862139463425,1498400,0.12,3.776705736334865,22.42485281504481,0.1047351707238704,22.42485281504481,187200,0.33890683902427554,60.03300499916077,0.0003,0.021617121004965156,0.014727637957548723,1.5381141232792288,0.10441280866507441,-139.96338987350464
14984,,264.71732,100.0,35817,,41,,,0.033325862139463425,1498400,0.12,,,,,,,,,,,,,
14988,0.018641804380529613,261.9005,100.0,35841,0.26099999999999995,41,0.06,0.0,0.03332758694887161,1499200,0.11,4.195226007248965,22.42485281504481,0.10362038156017661,22.42485281504481,187328,0.34059614688158035,66.63943076133728,0.0003,0.021804219722980633,0.013463296920235734,0.3359755049459636,0.10478247923310846,-140.33335995674133
14992,,261.9005,100.0,35841,,41,,,0.03332758694887161,1499200,0.11,,,,,,,,,,,,,
14996,0.36564129420768915,258.70087,100.0,35854,0.22199999999999995,41,1.11,0.0,0.03332287445664406,1500000,0.09,4.2081835188001016,22.42485281504481,0.10288160236086696,22.42485281504481,187392,0.33759249234572053,66.35527032613754,0.0003,0.021829806064488366,0.01340456547040958,0.7539022321579978,0.10495102941058576,-139.75212860107422
15000,,258.70087,100.0,35854,,41,,,0.03332287445664406,1500000,0.09,,,,,,,,,,,,,
15004,0.18842437915423293,260.07996,100.0,35878,0.3,41,0.39,0.0,0.03332027047872543,1500800,0.09,3.9824922041201565,21.976355758743914,0.1003415200393647,21.976355758743914,187520,0.34090924356132746,58.709610521793365,0.0003,0.021953394636511803,0.010188821543124504,0.8289402339141816,0.10364010406192392,-140.72239685058594
15008,,260.07996,100.0,35878,,41,,,0.03332027047872543,1500800,0.09,,,,,,,,,,,,,
15012,0.14109267825390204,263.11096,100.0,35892,0.2729999999999999,41,0.36,0.0,0.033321067690849304,1501600,0.1,4.225240082851018,21.976355758743914,0.10151541861705482,21.976355758743914,187584,0.3366836281493306,62.87216407060623,0.0003,0.022005735198035836,0.011337298172293231,0.8966158620314673,0.10416925209574401,-140.56008076667786
15016,,263.11096,100.0,35892,,41,,,0.033321067690849304,1501600,0.1,,,,,,,,,,,,,
