time/fps,train/std,time/time_elapsed,rollout/success_rate,time/total_timesteps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/target_weight,train/critic_aux_loss,train/n_updates,train/actor_loss,train/actor_aux_loss,train/aux_weight,train/ent_coef_loss,train/learning_rate,train/critic_target_loss,train/actor_target_loss,train/ent_coef,train/critic_loss
42,0.03176416829228401,92359,0.01,3892000,38920,364.67398,100.0,,,,,,,,,,,,
42,0.03176375851035118,92382,0.01,3892800,38924,362.6864,100.0,1.9854487644367642,0.34911476355046034,486528,-202.85694575309753,0.12028019106946886,1.9854487644367642,0.8922178519424051,0.0003,0.07819650444434956,0.010670653013221454,0.009484091089689173,11.15438662469387
42,0.03176375851035118,92382,0.01,3892800,38928,362.6864,100.0,,,,,,,,,,,,
42,0.03176529332995415,92395,0.01,3893600,38932,364.7476,100.0,1.9854487644367642,0.3469196311198175,486592,-203.01219129562378,0.11846017860807478,1.9854487644367642,0.05081819510087371,0.0003,0.07804443722125143,0.009147957935056183,0.009499967258307151,11.81927901506424
42,0.03176529332995415,92395,0.01,3893600,38936,364.7476,100.0,,,,,,,,,,,,
42,0.031754180788993835,92419,0.01,3894400,38940,364.68857,100.0,1.9854487644367642,0.3464382467791438,486720,-202.8083221912384,0.11950019747018814,1.9854487644367642,0.3800772810354829,0.0003,0.07853971153963357,0.011470589368400397,0.009414733183803037,12.466481178998947
42,0.031754180788993835,92419,0.01,3894400,38944,364.68857,100.0,,,,,,,,,,,,
42,0.03174395114183426,92433,0.01,3895200,38948,365.5592,100.0,1.9854487644367642,0.34581581177189946,486784,-202.8028326034546,0.1188663198845461,1.9854487644367642,-1.1579364212229848,0.0003,0.07973403995856643,0.010680425839382224,0.009408647689269856,11.582925990223885
42,0.03174395114183426,92433,0.01,3895200,38952,365.5592,100.0,,,,,,,,,,,,
42,0.03173387795686722,92455,0.01,3896000,38956,367.11176,100.0,1.9854487644367642,0.34963532350957394,486912,-202.56729435920715,0.12297029152978212,1.9854487644367642,-0.8745482710655779,0.0003,0.07657316466793418,0.010621839381201426,0.009378756920341402,11.407720059156418
42,0.03173387795686722,92455,0.01,3896000,38960,367.11176,100.0,,,,,,,,,,,,
42,0.031729407608509064,92469,0.0,3896800,38964,363.375,100.0,1.9854487644367642,0.3477659411728382,486976,-202.18142342567444,0.12819258507806808,1.9854487644367642,-2.2050824156031013,0.0003,0.0785942894872278,0.012608216922672,0.009336845541838557,11.478696495294571
42,0.031729407608509064,92469,0.0,3896800,38968,363.375,100.0,,,,,,,,,,,,
42,0.03172057867050171,92492,0.0,3897600,38972,365.53812,100.0,1.9854487644367642,0.3490211833268404,487104,-202.5367546081543,0.12104495347011834,1.9854487644367642,-0.08178674336522818,0.0003,0.07737406261730939,0.010346690731239505,0.009272049210267141,11.464426428079605
42,0.03172057867050171,92492,0.0,3897600,38976,365.53812,100.0,,,,,,,,,,,,
42,0.03171312063932419,92515,0.0,3898400,38980,367.09558,100.0,1.9854487644367642,0.34749815007671714,487232,-202.51156401634216,0.1201821572612971,1.9854487644367642,-0.5062295736279339,0.0003,0.07564160582842305,0.01164313536719419,0.009236344689270481,11.859223082661629
42,0.03171312063932419,92515,0.0,3898400,38984,367.09558,100.0,,,,,,,,,,,,
42,0.03170658275485039,92529,0.0,3899200,38988,368.52567,100.0,1.9854487644367642,0.3454866181127727,487296,-202.22199630737305,0.11912944086361676,1.9854487644367642,-0.6392145664431155,0.0003,0.07653796684462577,0.010334330872865394,0.009231673670001328,11.705742672085762
42,0.03170658275485039,92529,0.0,3899200,38992,368.52567,100.0,,,,,,,,,,,,
42,0.03170505911111832,92552,0.0,3900000,38996,365.9894,100.0,1.9854487644367642,0.3457568483427167,487424,-202.71693968772888,0.11966641095932573,1.9854487644367642,-2.7537017185240984,0.0003,0.07747731142444536,0.01101281351657235,0.009155309890047647,11.153252720832825
42,0.03170505911111832,92552,0.0,3900000,39000,365.9894,100.0,,,,,,,,,,,,
42,0.03170020133256912,92566,0.0,3900800,39004,364.94543,100.0,1.945739789148029,0.34819816099479795,487488,-202.54428720474243,0.12288441287819296,1.945739789148029,-4.356768816243857,0.0003,0.07692403357941657,0.01238894109701505,0.009081404612516053,11.874201387166977
42,0.03170020133256912,92566,0.0,3900800,39008,364.94543,100.0,,,,,,,,,,,,
42,0.03168454021215439,92589,0.0,3901600,39012,362.90356,100.0,1.945739789148029,0.34860256128013134,487616,-202.26382398605347,0.121090556262061,1.945739789148029,-4.138629167340696,0.0003,0.07628450513584539,0.010191983041295316,0.008890564975445159,11.813840612769127
42,0.03168454021215439,92589,0.0,3901600,39016,362.90356,100.0,,,,,,,,,,,,
42,0.031678639352321625,92603,0.0,3902400,39020,363.03534,100.0,1.945739789148029,0.3436210001818836,487680,-202.02469992637634,0.11898048990406096,1.945739789148029,-1.7729668305255473,0.0003,0.07534152595326304,0.010047243922599591,0.008813839594949968,12.304335623979568
42,0.031678639352321625,92603,0.0,3902400,39024,363.03534,100.0,,,,,,,,,,,,
42,0.03166952729225159,92626,0.0,3903200,39028,364.05035,100.0,1.945739789148029,0.3488062350079417,487808,-202.4136519432068,0.11998814099933952,1.945739789148029,-2.9262477280572057,0.0003,0.07748229353455827,0.009559562568028923,0.008731804991839454,11.539019361138344
42,0.03166952729225159,92626,0.0,3903200,39032,364.05035,100.0,,,,,,,,,,,,
42,0.0316656120121479,92640,0.0,3904000,39036,361.86884,100.0,1.945739789148029,0.35113994125276804,487872,-202.34651851654053,0.12045994761865586,1.945739789148029,-0.9638679069466889,0.0003,0.07681602094089612,0.010165073472307995,0.008684438056661747,12.521514236927032
42,0.0316656120121479,92640,0.0,3904000,39040,361.86884,100.0,,,,,,,,,,,,
42,0.031656671315431595,92662,0.0,3904800,39044,361.9494,100.0,1.945739789148029,0.345562553498894,488000,-202.60958528518677,0.11997594509739429,1.945739789148029,-2.7122067799791694,0.0003,0.07584548532031476,0.009393437831022311,0.008587119111325592,12.06029736995697
42,0.031656671315431595,92662,0.0,3904800,39048,361.9494,100.0,,,,,,,,,,,,
42,0.03165572136640549,92686,0.0,3905600,39052,362.28226,100.0,1.945739789148029,0.3464331184513867,488128,-202.5730264186859,0.12010577414184809,1.945739789148029,-1.3648831876926124,0.0003,0.07866655354155228,0.011243544427998131,0.008516744754160754,11.653095602989197
42,0.03165572136640549,92686,0.0,3905600,39056,362.28226,100.0,,,,,,,,,,,,
42,0.03165122866630554,92699,0.0,3906400,39060,361.12012,100.0,1.945739789148029,0.3459907132200897,488192,-201.9774580001831,0.12042469170410186,1.945739789148029,-2.16957757784985,0.0003,0.0780353436130099,0.010805347203131532,0.008480750999297015,11.972082361578941
42,0.03165122866630554,92699,0.0,3906400,39064,361.12012,100.0,,,,,,,,,,,,
42,0.03163318336009979,92724,0.0,3907200,39068,360.20337,100.0,1.945739789148029,0.3488843278028071,488320,-202.2270896434784,0.12038787605706602,1.945739789148029,-3.267155864741653,0.0003,0.07741868862649426,0.011403317177610006,0.008335372724104673,12.164071559906006
42,0.03163318336009979,92724,0.0,3907200,39072,360.20337,100.0,,,,,,,,,,,,
42,0.03162391856312752,92738,0.0,3908000,39076,357.11423,100.0,1.945739789148029,0.34831661311909556,488384,-201.93039226531982,0.12117428367491812,1.945739789148029,-3.4473146153613925,0.0003,0.0775175683083944,0.010689479579014005,0.008271077167592011,11.715471267700195
42,0.03162391856312752,92738,0.0,3908000,39080,357.11423,100.0,,,,,,,,,,,,
42,0.03161599114537239,92760,0.0,3908800,39084,357.42523,100.0,1.945739789148029,0.3460194440558553,488512,-202.29607462882996,0.12104634172283113,1.945739789148029,-1.6451091079507023,0.0003,0.0775947580114007,0.011172099886607612,0.008186973878764547,12.00196623802185
42,0.03161599114537239,92760,0.0,3908800,39088,357.42523,100.0,,,,,,,,,,,,
42,0.03161603957414627,92775,0.0,3909600,39092,353.36496,100.0,1.945739789148029,0.3468645098619163,488576,-202.0026228427887,0.11975516506936401,1.945739789148029,-2.1095174942165613,0.0003,0.0766705225687474,0.010815654892212478,0.00814789604919497,11.685930654406548
42,0.03161603957414627,92775,0.0,3909600,39096,353.36496,100.0,,,,,,,,,,,,
42,0.031591810286045074,92800,0.0,3910400,39100,356.16257,100.0,1.945739789148029,0.3492456926032901,488704,-201.69284796714783,0.12163218203932047,1.945739789148029,-2.5061405419837683,0.0003,0.07776820997241884,0.011591207039600704,0.008044087997404858,11.982019558548927
42,0.031591810286045074,92800,0.0,3910400,39104,356.16257,100.0,,,,,,,,,,,,
42,0.031577955931425095,92823,0.0,3911200,39108,356.11917,100.0,1.945739789148029,0.3488240852020681,488832,-202.44078755378723,0.12202438502572477,1.945739789148029,0.979800526984036,0.0003,0.07833385386038572,0.01255610705993604,0.008019996486837044,12.428979113698006
42,0.031577955931425095,92823,0.0,3911200,39112,356.11917,100.0,,,,,,,,,,,,
42,0.03156910464167595,92836,0.0,3912000,39116,357.08722,100.0,1.945739789148029,0.34988712007179856,488896,-202.04983043670654,0.12070688942912966,1.945739789148029,0.6772789587266743,0.0003,0.07967439445201308,0.011265215558523778,0.008035220991587266,12.428581595420837
42,0.03156910464167595,92836,0.0,3912000,39120,357.08722,100.0,,,,,,,,,,,,
42,0.031569529324769974,92860,0.0,3912800,39124,357.12378,100.0,1.945739789148029,0.34989734506234527,489024,-201.82772254943848,0.12087111489381641,1.945739789148029,-0.12734790472313762,0.0003,0.077998774824664,0.012227448482008185,0.008077375125139952,13.019603177905083
42,0.031569529324769974,92860,0.0,3912800,39128,357.12378,100.0,,,,,,,,,,,,
42,0.03156949579715729,92873,0.0,3913600,39132,355.61914,100.0,1.945739789148029,0.34913886385038495,489088,-201.8889763355255,0.12123634025920182,1.945739789148029,0.1048619244247675,0.0003,0.07888566819019616,0.012013564199151006,0.008076516489381902,12.474352970719337
42,0.03156949579715729,92873,0.0,3913600,39136,355.61914,100.0,,,,,,,,,,,,
42,0.03156421333551407,92895,0.0,3914400,39140,357.5003,100.0,1.945739789148029,0.3482625801116228,489216,-201.89531755447388,0.12300449656322598,1.945739789148029,-1.4571750934701413,0.0003,0.08085609832778573,0.01509547571913572,0.008046279064728878,11.718143999576569
42,0.03156421333551407,92895,0.0,3914400,39144,357.5003,100.0,,,,,,,,,,,,
42,0.03156159818172455,92909,0.0,3915200,39148,357.31827,100.0,1.945739789148029,0.3489858671091497,489280,-201.78136539459229,0.12302537343930453,1.945739789148029,-1.7444951988290995,0.0003,0.08049298299010843,0.015477440523682162,0.008018160006031394,12.606020346283913
42,0.03156159818172455,92909,0.0,3915200,39152,357.31827,100.0,,,,,,,,,,,,
42,0.031551968306303024,92932,0.0,3916000,39156,354.68594,100.0,1.945739789148029,0.3492022817954421,489408,-201.82149457931519,0.12374501570593566,1.945739789148029,0.8492712192237377,0.0003,0.07817669858923182,0.012296566041186452,0.008028990967432037,12.308561876416206
42,0.031551968306303024,92932,0.0,3916000,39160,354.68594,100.0,,,,,,,,,,,,
42,0.03154672309756279,92945,0.0,3916800,39164,358.23883,100.0,1.945739789148029,0.34793177666142583,489472,-202.01683020591736,0.1228734269971028,1.945739789148029,-1.5703993667848408,0.0003,0.07852452428778633,0.012336444335232954,0.008030566576053388,12.101962849497795
42,0.03154672309756279,92945,0.0,3916800,39168,358.23883,100.0,,,,,,,,,,,,
42,0.031538546085357666,92969,0.0,3917600,39172,359.00073,100.0,1.945739789148029,0.3500147541053593,489600,-201.76645946502686,0.12383370520547032,1.945739789148029,1.9097905724775046,0.0003,0.07933945686090738,0.01284679552554735,0.008035916413064115,12.806474655866623
42,0.031538546085357666,92969,0.0,3917600,39176,359.00073,100.0,,,,,,,,,,,,
42,0.031532254070043564,92992,0.0,3918400,39180,356.43054,100.0,1.945739789148029,0.3512189742177725,489728,-201.23294401168823,0.1261904853163287,1.945739789148029,1.0794698745012283,0.0003,0.07966707093873993,0.012347967451205477,0.008057131301029585,12.14828684926033
42,0.031532254070043564,92992,0.0,3918400,39184,356.43054,100.0,,,,,,,,,,,,
42,0.03153311088681221,93005,0.0,3919200,39188,356.29575,100.0,1.945739789148029,0.3519976823590696,489792,-201.76812839508057,0.12464362056925893,1.945739789148029,3.538736045593396,0.0003,0.07957673375494778,0.01136049809792894,0.008087677604635246,12.757193520665169
42,0.03153311088681221,93005,0.0,3919200,39192,356.29575,100.0,,,,,,,,,,,,
42,0.031530577689409256,93029,0.0,3920000,39196,356.81262,100.0,1.945739789148029,0.34920389810577035,489920,-201.5812087059021,0.12473240680992603,1.945739789148029,0.9053777209483087,0.0003,0.0811383604304865,0.0112855863844743,0.00819626533484552,12.782099798321724
42,0.031530577689409256,93029,0.0,3920000,39200,356.81262,100.0,,,,,,,,,,,,
42,0.03152389079332352,93043,0.0,3920800,39204,355.23245,100.0,1.9068249933650683,0.35200501699000597,489984,-201.465891122818,0.12587169313337654,1.9068249933650683,-0.2846719832159579,0.0003,0.08001223299652338,0.0119268176422338,0.00820526760071516,13.795920997858047
42,0.03152389079332352,93043,0.0,3920800,39208,355.23245,100.0,,,,,,,,,,,,
42,0.031518660485744476,93065,0.0,3921600,39212,354.8379,100.0,1.9068249933650683,0.3484297743998468,490112,-201.85103511810303,0.12404649727977812,1.9068249933650683,-0.9946409547701478,0.0003,0.07982315053232014,0.010952265707601327,0.008201108721550554,12.210442259907722
42,0.031518660485744476,93065,0.0,3921600,39216,354.8379,100.0,,,,,,,,,,,,
42,0.03151407465338707,93079,0.0,3922400,39220,355.20825,100.0,1.9068249933650683,0.3501484119333327,490176,-201.52554202079773,0.12483184726443142,1.9068249933650683,0.7715413991827518,0.0003,0.08206724503543228,0.012343601323664188,0.008189976491848938,12.255265921354294
42,0.03151407465338707,93079,0.0,3922400,39224,355.20825,100.0,,,,,,,,,,,,
42,0.03151131793856621,93101,0.0,3923200,39228,353.88913,100.0,1.9068249933650683,0.34609129931777716,490304,-201.5061821937561,0.12492588511668146,1.9068249933650683,0.7717784375417978,0.0003,0.08253674308070913,0.011788138959673233,0.008237346846726723,12.816135063767433
42,0.03151131793856621,93101,0.0,3923200,39232,353.88913,100.0,,,,,,,,,,,,
42,0.031502388417720795,93124,0.0,3924000,39236,355.4888,100.0,1.9068249933650683,0.35084762098267674,490432,-201.70440340042114,0.12465023924596608,1.9068249933650683,-0.7978098792955279,0.0003,0.080650839721784,0.010403427735582227,0.008267287354101427,13.67000362277031
42,0.031502388417720795,93124,0.0,3924000,39240,355.4888,100.0,,,,,,,,,,,,
42,0.031502630561590195,93138,0.0,3924800,39244,356.0699,100.0,1.9068249933650683,0.34754071244969964,490496,-201.57329940795898,0.1242437541950494,1.9068249933650683,-0.016180377919226885,0.0003,0.08204135484993458,0.012219213582284283,0.00826398357457947,12.947020769119263
42,0.031502630561590195,93138,0.0,3924800,39248,356.0699,100.0,,,,,,,,,,,,
42,0.03149721026420593,93160,0.0,3925600,39252,355.70535,100.0,1.9068249933650683,0.3477944964542985,490624,-201.28372812271118,0.1228221122873947,1.9068249933650683,2.2553728027269244,0.0003,0.08282469387631863,0.011384066034224816,0.008256374800112098,12.892437383532524
42,0.03149721026420593,93160,0.0,3925600,39256,355.70535,100.0,,,,,,,,,,,,
42,0.031488433480262756,93173,0.0,3926400,39260,355.85226,100.0,1.9068249933650683,0.35097538586705923,490688,-201.20366048812866,0.12372178060468286,1.9068249933650683,-0.42207220126874745,0.0003,0.08254571550060064,0.010621786277624778,0.008275114189018495,12.963786482810974
42,0.031488433480262756,93173,0.0,3926400,39264,355.85226,100.0,,,,,,,,,,,,
42,0.031487494707107544,93195,0.0,3927200,39268,354.1618,100.0,1.9068249933650683,0.3508220100775361,490816,-201.2820987701416,0.1246229496318847,1.9068249933650683,-1.0344216844532639,0.0003,0.08250631275586784,0.01073533028466045,0.008288339828141034,13.562662944197655
42,0.031487494707107544,93195,0.0,3927200,39272,354.1618,100.0,,,,,,,,,,,,
42,0.03148218244314194,93209,0.0,3928000,39276,354.7375,100.0,1.9068249933650683,0.34950456907972693,490880,-201.4755458831787,0.12424255779478699,1.9068249933650683,1.2574858940206468,0.0003,0.0804490753216669,0.010693320793507155,0.008286826458061114,13.607850149273872
42,0.03148218244314194,93209,0.0,3928000,39280,354.7375,100.0,,,,,,,,,,,,
42,0.03147485479712486,93230,0.0,3928800,39284,354.02026,100.0,1.9068249933650683,0.34946425585076213,491008,-201.52502393722534,0.12566909124143422,1.9068249933650683,-1.090756963007152,0.0003,0.08030297257937491,0.0110773335036356,0.008262395160272717,13.40739469230175
42,0.03147485479712486,93230,0.0,3928800,39288,354.02026,100.0,,,,,,,,,,,,
42,0.03146897628903389,93243,0.0,3929600,39292,356.3167,100.0,1.9068249933650683,0.3505531782284379,491072,-201.27535891532898,0.12539812934119254,1.9068249933650683,-2.0047677401453257,0.0003,0.08080088638234884,0.01064473249425646,0.00821486211498268,13.487377479672432
42,0.03146897628903389,93243,0.0,3929600,39296,356.3167,100.0,,,,,,,,,,,,
42,0.03144931420683861,93266,0.0,3930400,39300,359.22723,100.0,1.9068249933650683,0.3518743235617876,491200,-201.3402464389801,0.1251712666125968,1.9068249933650683,-1.435241256840527,0.0003,0.0786792577127926,0.011498152191052213,0.00816057066549547,12.979689002037048
42,0.03144931420683861,93266,0.0,3930400,39304,359.22723,100.0,,,,,,,,,,,,
42,0.03144571930170059,93288,0.0,3931200,39308,357.79755,100.0,1.9068249933650683,0.3507070238701999,491328,-201.71813130378723,0.12575754523277283,1.9068249933650683,-1.2374584609642625,0.0003,0.07922809198498726,0.010072280692838831,0.008089377210126258,13.987230271100998
42,0.03144571930170059,93288,0.0,3931200,39312,357.79755,100.0,,,,,,,,,,,,
42,0.03144677355885506,93302,0.0,3932000,39316,359.69614,100.0,1.9068249933650683,0.35039271088317037,491392,-201.44845724105835,0.1240532792871818,1.9068249933650683,-1.3535841178381816,0.0003,0.07978749432368204,0.010494394409761298,0.008061531334533356,13.05584792792797
42,0.03144677355885506,93302,0.0,3932000,39320,359.69614,100.0,,,,,,,,,,,,
42,0.03143370896577835,93324,0.0,3932800,39324,362.5137,100.0,1.9068249933650683,0.34857662953436375,491520,-201.97736525535583,0.125128329731524,1.9068249933650683,1.4919448867440224,0.0003,0.08118485671002418,0.01204284997220384,0.008038753076107241,14.192622140049934
42,0.03143370896577835,93324,0.0,3932800,39328,362.5137,100.0,,,,,,,,,,,,
42,0.03142624348402023,93338,0.0,3933600,39332,362.6797,100.0,1.9068249933650683,0.35223124036565423,491584,-201.78094244003296,0.1267943843267858,1.9068249933650683,0.9569344751071185,0.0003,0.08190531388390809,0.010791095279273577,0.00805486187164206,14.555916666984558
42,0.03142624348402023,93338,0.0,3933600,39336,362.6797,100.0,,,,,,,,,,,,
42,0.03141297399997711,93360,0.0,3934400,39340,364.03372,100.0,1.9068249933650683,0.34829692263156176,491712,-201.80373191833496,0.12481433362700045,1.9068249933650683,-2.037685615476221,0.0003,0.0810261545702815,0.0102702909753134,0.008058937542955391,13.264726683497429
42,0.03141297399997711,93360,0.0,3934400,39344,364.03372,100.0,,,,,,,,,,,,
42,0.03141089528799057,93373,0.0,3935200,39348,362.4862,100.0,1.9068249933650683,0.34903895016759634,491776,-201.72956204414368,0.12388045084662735,1.9068249933650683,0.23061538906767964,0.0003,0.08006257144734263,0.009574180196068482,0.008042655448662117,13.276753023266792
42,0.03141089528799057,93373,0.0,3935200,39352,362.4862,100.0,,,,,,,,,,,,
42,0.03139996528625488,93397,0.0,3936000,39356,364.5423,100.0,1.9068249933650683,0.3505496266297996,491904,-201.8774061203003,0.12739942327607423,1.9068249933650683,1.7187615926377475,0.0003,0.08108597691170871,0.010115662451426033,0.008140185003867373,13.146874502301216
42,0.03139996528625488,93397,0.0,3936000,39360,364.5423,100.0,,,,,,,,,,,,
42,0.03139391168951988,93421,0.0,3936800,39364,366.136,100.0,1.9068249933650683,0.35389125579968095,492032,-201.87381839752197,0.12604195880703628,1.9068249933650683,0.5068243779242039,0.0003,0.08234591013751924,0.009834592070546933,0.00817689714313019,13.186610624194145
42,0.03139391168951988,93421,0.0,3936800,39368,366.136,100.0,,,,,,,,,,,,
42,0.03139140084385872,93434,0.0,3937600,39372,364.88272,100.0,1.9068249933650683,0.35134396236389875,492096,-201.72460770606995,0.12628198240417987,1.9068249933650683,1.8482217770069838,0.0003,0.08178460993804038,0.010747149412054569,0.008199286152375862,13.45497651398182
42,0.03139140084385872,93434,0.0,3937600,39376,364.88272,100.0,,,,,,,,,,,,
42,0.03138080984354019,93456,0.0,3938400,39380,366.00015,100.0,1.9068249933650683,0.3534448929131031,492224,-201.98583364486694,0.12578170548658818,1.9068249933650683,1.2334925420582294,0.0003,0.08063028060132638,0.01021803842013469,0.0082482583966339,13.35247278213501
42,0.03138080984354019,93456,0.0,3938400,39384,366.00015,100.0,,,,,,,,,,,,
42,0.03138357028365135,93469,0.0,3939200,39388,365.6986,100.0,1.9068249933650683,0.35299384873360395,492288,-201.81105613708496,0.12636083411052823,1.9068249933650683,2.471948215039447,0.0003,0.08184161531971768,0.009848597321251873,0.008293355800560676,13.643766343593597
42,0.03138357028365135,93469,0.0,3939200,39392,365.6986,100.0,,,,,,,,,,,,
42,0.03137674555182457,93492,0.0,3940000,39396,364.30844,100.0,1.9068249933650683,0.3501865053549409,492416,-201.8956093788147,0.12408687721472234,1.9068249933650683,1.5496970415115356,0.0003,0.08274186321068555,0.009955040826753248,0.008356284713954665,12.296295538544655
42,0.03137674555182457,93492,0.0,3940000,39400,364.30844,100.0,,,,,,,,,,,,
42,0.03137285262346268,93506,0.0,3940800,39404,363.99524,100.0,1.868688493497767,0.35263478802517056,492480,-201.64788675308228,0.12519169901497662,1.868688493497767,1.2478235617745668,0.0003,0.08136086026206613,0.00974845046948758,0.008387353766011074,12.801221087574959
42,0.03137285262346268,93506,0.0,3940800,39408,363.99524,100.0,,,,,,,,,,,,
42,0.03136857599020004,93530,0.0,3941600,39412,361.92944,100.0,1.868688493497767,0.3509992561303079,492608,-201.66020941734314,0.1249496090458706,1.868688493497767,5.005496999016032,0.0003,0.08304488623980433,0.010742916667368263,0.008508443337632343,13.52877002954483
42,0.03136857599020004,93530,0.0,3941600,39416,361.92944,100.0,,,,,,,,,,,,
42,0.03136344254016876,93544,0.0,3942400,39420,363.6283,100.0,1.868688493497767,0.35045187547802925,492672,-201.57711148262024,0.12514012772589922,1.868688493497767,2.424008092842996,0.0003,0.08132622833363712,0.010848221565538552,0.008604050759458914,14.304887622594833
42,0.03136344254016876,93544,0.0,3942400,39424,363.6283,100.0,,,,,,,,,,,,
42,0.03134991228580475,93567,0.0,3943200,39428,365.58585,100.0,1.868688493497767,0.34898758213967085,492800,-201.6782190799713,0.12376504694111645,1.868688493497767,2.0203118096105754,0.0003,0.08108882198575884,0.01089755202701781,0.008716939948499203,13.937973409891129
42,0.03134991228580475,93567,0.0,3943200,39432,365.58585,100.0,,,,,,,,,,,,
42,0.03134246543049812,93590,0.0,3944000,39436,363.53116,100.0,1.868688493497767,0.3485864270478487,492928,-201.53652477264404,0.12666268716566265,1.868688493497767,4.249378948006779,0.0003,0.08175149781163782,0.01278730032936437,0.008829805301502347,14.108814999461174
42,0.03134246543049812,93590,0.0,3944000,39440,363.53116,100.0,,,,,,,,,,,,
42,0.0313480906188488,93604,0.0,3944800,39444,367.80316,100.0,1.868688493497767,0.3499258295632899,492992,-201.47070002555847,0.12800548900850117,1.868688493497767,4.744004816748202,0.0003,0.08232408214826137,0.012743228136969265,0.008936704209190793,14.24884894490242
42,0.0313480906188488,93604,0.0,3944800,39448,367.80316,100.0,,,,,,,,,,,,
42,0.03134874254465103,93626,0.0,3945600,39452,369.22665,100.0,1.868688493497767,0.3513722247444093,493120,-201.29033017158508,0.126240347744897,1.868688493497767,2.991452908143401,0.0003,0.0803402909077704,0.01259607413521735,0.009129083642619662,13.429912239313126
42,0.03134874254465103,93626,0.0,3945600,39456,369.22665,100.0,,,,,,,,,,,,
42,0.03135170787572861,93641,0.0,3946400,39460,371.28897,100.0,1.868688493497767,0.3472077841870487,493184,-202.00205993652344,0.12460548977833241,1.868688493497767,5.37118723616004,0.0003,0.08093820128124207,0.010517516646359582,0.009225593326846138,14.143189072608948
42,0.03135170787572861,93641,0.0,3946400,39464,371.28897,100.0,,,,,,,,,,,,
42,0.03135564923286438,93665,0.0,3947200,39468,374.71765,100.0,1.868688493497767,0.34898646688088775,493312,-201.60102534294128,0.12437050323933363,1.868688493497767,1.8685989258810878,0.0003,0.08255147922318429,0.012687714799540117,0.009396381385158747,13.422293186187744
42,0.03135564923286438,93665,0.0,3947200,39472,374.71765,100.0,,,,,,,,,,,,
42,0.0313580296933651,93677,0.0,3948000,39476,375.07098,100.0,1.868688493497767,0.3471859432756901,493376,-201.60302805900574,0.12491700379177928,1.868688493497767,1.7921292935498059,0.0003,0.08258505666162819,0.011935242793697398,0.009431533253518865,13.238112717866898
42,0.0313580296933651,93677,0.0,3948000,39480,375.07098,100.0,,,,,,,,,,,,
42,0.03135310485959053,93700,0.0,3948800,39484,377.80444,100.0,1.868688493497767,0.3499812940135598,493504,-201.49450039863586,0.12491088546812534,1.868688493497767,1.1143006619531661,0.0003,0.08049304562155157,0.012018806468404364,0.009503356472123414,13.980896517634392
42,0.03135310485959053,93700,0.0,3948800,39488,377.80444,100.0,,,,,,,,,,,,
42,0.031356438994407654,93724,0.0,3949600,39492,378.94574,100.0,1.868688493497767,0.3418991290964186,493632,-202.249587059021,0.125462943688035,1.868688493497767,2.7569112270139158,0.0003,0.08072901796549559,0.012333002545346972,0.009605740808183327,13.47953575849533
42,0.031356438994407654,93724,0.0,3949600,39496,378.94574,100.0,,,,,,,,,,,,
42,0.031363483518362045,93737,0.0,3950400,39500,382.60608,100.0,1.868688493497767,0.3455109619535506,493696,-202.0068941116333,0.12416577839758247,1.868688493497767,4.694180295802653,0.0003,0.08141031267587095,0.011099725656094961,0.00968797983659897,13.208354324102402
42,0.031363483518362045,93737,0.0,3950400,39504,382.60608,100.0,,,,,,,,,,,,
42,0.03137179836630821,93761,0.0,3951200,39508,384.91116,100.0,1.868688493497767,0.34430306032299995,493824,-201.63523244857788,0.12431548978202045,1.868688493497767,1.492507859133184,0.0003,0.08032617240678519,0.012473610637243837,0.009841167033300735,13.921634867787361
42,0.03137179836630821,93761,0.0,3951200,39512,384.91116,100.0,,,,,,,,,,,,
42,0.03137310594320297,93774,0.0,3952000,39516,383.82343,100.0,1.868688493497767,0.341033979319036,493888,-201.80218362808228,0.12403276306577027,1.868688493497767,0.2722126424778253,0.0003,0.08109012607019395,0.01177237241063267,0.009856352451606654,14.175749614834785
42,0.03137310594320297,93774,0.0,3952000,39520,383.82343,100.0,,,,,,,,,,,,
42,0.03137257695198059,93797,0.0,3952800,39524,383.6916,100.0,1.868688493497767,0.34278046200051904,494016,-201.58164477348328,0.12240152817685157,1.868688493497767,-0.4594035716727376,0.0003,0.07931850699242204,0.011366931212251075,0.009893167109112255,12.780790716409683
42,0.03137257695198059,93797,0.0,3952800,39528,383.6916,100.0,,,,,,,,,,,,
42,0.03137677535414696,93811,0.0,3953600,39532,385.19144,100.0,1.868688493497767,0.3435754105448723,494080,-201.63282871246338,0.12378353020176291,1.868688493497767,-1.0689518444705755,0.0003,0.08053317957092077,0.011209326003154274,0.009885684863547795,13.80276733636856
42,0.03137677535414696,93811,0.0,3953600,39536,385.19144,100.0,,,,,,,,,,,,
42,0.03137093037366867,93834,0.0,3954400,39540,380.05038,100.0,1.868688493497767,0.34412799635902047,494208,-201.6248335838318,0.12376004620455205,1.868688493497767,-1.6177084520459175,0.0003,0.08043092221487314,0.009553472147672437,0.009816390345804393,13.759287476539612
42,0.03137093037366867,93834,0.0,3954400,39544,380.05038,100.0,,,,,,,,,,,,
