#{"t_start": 1787295062.814969, "env_id": null}
r,l,t
360.02487,100,59693.435556
358.2862,100,59693.435578
289.9016,100,59715.860277
406.43298,100,59715.860352
554.157,100,59715.860364
368.37543,100,59715.860373
377.74344,100,59715.860381
282.17798,100,59715.860389
529.1933,100,59715.860398
354.70157,100,59715.860405
327.73056,100,59738.273107
353.26938,100,59738.273181
290.21997,100,59738.273193
399.2149,100,59738.273202
352.20566,100,59738.27321
349.77966,100,59738.273219
362.15717,100,59738.273226
366.397,100,59738.273234
296.5064,100,59751.823599
290.82562,100,59751.823673
503.15802,100,59751.823684
365.79007,100,59751.823693
363.05463,100,59751.823701
466.8201,100,59751.823709
507.21484,100,59751.823725
426.39215,100,59751.823734
283.966,100,59775.102971
318.2356,100,59775.103041
324.6189,100,59775.103053
402.0378,100,59775.103061
383.30905,100,59775.10307
447.26224,100,59775.103078
385.00626,100,59775.103086
275.75485,100,59775.103094
377.21268,100,59788.459939
337.5592,100,59788.460032
409.28937,100,59788.460055
359.54694,100,59788.460073
313.44324,100,59788.46009
639.21106,100,59788.460107
364.36227,100,59788.460123
372.17145,100,59788.460139
515.8782,100,59811.129096
388.37656,100,59811.129169
361.09497,100,59811.129181
378.75275,100,59811.12919
384.87424,100,59811.129198
536.2822,100,59811.129206
323.15872,100,59811.129214
386.6637,100,59811.129222
308.13803,100,59824.511317
304.45886,100,59824.511389
379.2009,100,59824.5114
473.3554,100,59824.511409
466.31342,100,59824.511418
529.8107,100,59824.511426
328.7892,100,59824.511434
373.98666,100,59824.511442
372.37155,100,59847.020748
320.00833,100,59847.020839
359.28976,100,59847.020858
371.9834,100,59847.020872
382.36926,100,59847.020886
337.46173,100,59847.020899
346.63788,100,59847.020912
277.132,100,59847.020926
355.38638,100,59861.387992
329.00598,100,59861.388083
354.5838,100,59861.388105
338.17398,100,59861.388121
439.79187,100,59861.388137
362.36588,100,59861.388153
350.11078,100,59861.388168
306.38092,100,59861.388183
321.7085,100,59883.376695
319.05835,100,59883.376769
344.54843,100,59883.376781
350.55377,100,59883.37679
363.92926,100,59883.376798
387.80762,100,59883.376807
360.87338,100,59883.376815
377.85013,100,59883.376823
372.50818,100,59906.071552
386.9238,100,59906.071625
349.1258,100,59906.071638
345.5193,100,59906.071646
355.4944,100,59906.071655
456.24802,100,59906.071663
479.15332,100,59906.071671
391.94092,100,59906.071679
328.4456,100,59919.120205
338.70612,100,59919.120284
385.84756,100,59919.1203
383.38824,100,59919.120313
478.5971,100,59919.120325
333.33377,100,59919.120337
509.1389,100,59919.120348
299.58713,100,59919.12036
379.67108,100,59942.759063
376.83728,100,59942.759132
376.0312,100,59942.759144
357.98502,100,59942.759152
380.68286,100,59942.759161
384.72693,100,59942.759169
346.43463,100,59942.759177
370.06744,100,59942.759185
286.75674,100,59955.911435
358.14374,100,59955.911517
341.33762,100,59955.911531
542.6272,100,59955.911539
377.95407,100,59955.911547
524.1578,100,59955.911555
570.44434,100,59955.911563
355.25967,100,59955.911572
379.15903,100,59978.555414
366.19714,100,59978.555483
374.88568,100,59978.555495
349.41034,100,59978.555503
359.0749,100,59978.555521
359.16666,100,59978.55553
384.56973,100,59978.555538
367.78275,100,59978.555546
475.13202,100,59992.484517
366.3106,100,59992.484613
491.96713,100,59992.484635
291.3179,100,59992.484652
311.82007,100,59992.484667
281.26657,100,59992.484682
390.62482,100,59992.484697
263.6831,100,59992.484712
367.47815,100,60016.534451
351.50836,100,60016.534554
364.87848,100,60016.534577
368.13254,100,60016.534594
355.14145,100,60016.534611
359.06982,100,60016.534626
338.94,100,60016.534642
356.0088,100,60016.534657
411.37277,100,60039.13957
468.74924,100,60039.139646
456.24942,100,60039.139658
377.96686,100,60039.139669
403.47574,100,60039.139678
424.17468,100,60039.139688
317.51703,100,60039.139695
358.81924,100,60039.139703
353.6992,100,60052.674685
341.6925,100,60052.67476
360.70572,100,60052.674772
290.77402,100,60052.67478
330.4836,100,60052.674789
367.0683,100,60052.674796
387.5552,100,60052.674804
327.4733,100,60052.674812
380.77927,100,60075.719295
368.35666,100,60075.719367
373.93143,100,60075.719379
491.89688,100,60075.719388
373.54938,100,60075.719397
470.16132,100,60075.719405
369.6363,100,60075.719413
312.29407,100,60075.719421
344.40717,100,60090.345123
316.05594,100,60090.345212
337.3179,100,60090.345235
504.28754,100,60090.345252
499.94824,100,60090.345268
381.16812,100,60090.345284
358.36987,100,60090.3453
415.6185,100,60090.345316
363.67096,100,60112.566286
345.06686,100,60112.566357
484.04425,100,60112.566369
351.78342,100,60112.566407
311.63614,100,60112.566416
371.82263,100,60112.566424
330.35806,100,60112.566432
378.96674,100,60112.56644
440.25885,100,60126.011837
380.93213,100,60126.011927
309.0834,100,60126.011949
322.97522,100,60126.011966
486.02878,100,60126.011981
591.39417,100,60126.011997
368.72748,100,60126.012012
493.4555,100,60126.012028
510.61224,100,60148.885815
394.22122,100,60148.885886
